$\pi$ [mas],$M_{Aa}$ [$M_{\odot}$],$M_{Ab}$ [$M_{\odot}$],$a$ [AU]
21.390464528944833,1.0351283372252307,0.3089020394114451,0.8899329470728481
22.04936797531692,0.928305211741678,0.2954508283584397,0.8626076627154937
21.794280129921944,0.9668959309943452,0.30186013540584994,0.873065734569793
22.439262219335895,0.8814907276439014,0.2835641505284686,0.848564426891912
22.403439819064182,0.8830911493729496,0.28418044287608457,0.8491000276316126
22.40980326960892,0.8780402439612791,0.2873992562528041,0.8486132891949111
21.780980836927906,0.9823996796431547,0.29337837221435126,0.8746139588239898
21.787708890858877,0.9804011584552592,0.29496093087793446,0.8745146156618064
22.276300088951317,0.8906364323467428,0.29288402995527996,0.8530676707807531
21.57391669777172,1.0125881508584524,0.29998361722132943,0.8828868118839984
22.252273869356806,0.8892209945290145,0.29918838532608716,0.8542450374533048
22.03271411237562,0.9520680288592411,0.2835514218674924,0.8653074852200162
