$K_1$ (km/s),$\gamma_{TO95}$ (km/s),$\gamma_{FEROS}$ (km/s),$\gamma_{FEROS2}$ (km/s),$\gamma_{ELODIE}$ (km/s),$\gamma_{CTIO}$ (km/s),$\gamma_{Mercator}$ (km/s),$\gamma_{HARPS}$ (km/s),$\gamma_{NIRPS}$ (km/s)
6.801254786453902,12.797928663434092,14.087088780559318,10.406278408740965,12.143724993056505,11.971956483986942,13.099339988742926,11.113165641508541,11.536185030395213
6.762534127216903,12.931372400124111,14.244771186626945,10.99324678819574,12.050450990949583,11.721689164086428,12.878441586263733,11.493183081117797,11.618945516502357
6.628450674272991,12.905551789555263,14.596246795675276,12.867232447961754,11.85899581286505,11.907230626898194,12.94137346161526,12.145715676080988,10.65106336766373
6.715941352796452,12.806173736755643,14.498634952021355,12.081159471560296,12.471485766558578,11.719895741386656,12.821831209503532,11.544677504713121,11.36753485415093
6.786164219019677,12.897890147177355,14.281855851195521,11.954200854067896,12.105800357795125,11.782901386776475,12.836853050499196,11.955392328927692,10.336243167762289
6.660954551098639,12.841190013118712,14.714803832032429,12.949542429867911,11.862112969485977,11.822691286735934,12.907990657719198,11.477285985601743,10.689609634037184
6.910963709860415,12.86085565700025,13.912538460008413,12.892870666283457,11.671815026147105,12.039413437781922,12.864085311943617,12.804180795163456,11.11210386968351
6.736613070621813,12.866804406101135,14.306166565439934,9.704334096492039,12.254251664615886,11.719898535344262,12.816426140696757,12.353347873405637,11.957385444737277
6.894467796450792,12.840965140900185,14.384853686487594,11.9855047164959,11.946336626007119,12.005410215277388,12.818381743263895,11.75514247376316,11.164458840079964
6.710917061281369,12.83642981105464,14.46969468543996,11.59187622375087,12.667386008691835,11.728446975140914,13.10511722594546,12.295390714479156,11.539783997131533
6.841936324060341,12.764818501669414,14.253148077261104,11.897639499611207,12.416795381785727,11.851562277605364,12.886116441883797,11.439933047435348,11.580227614122188
6.5393820119656905,12.877340317893582,14.14509357349181,11.863410629705566,11.993206482150542,11.73397646185527,12.929022814373209,12.488471494500292,11.743361228313548
6.958061975195694,12.778629406672447,14.339380311499003,12.970937056142803,12.249983238153499,11.864486765470351,12.86213172765839,11.759778552600487,11.631985020854083
6.548485626156872,12.810387186548478,14.352055633187124,10.925859554099445,11.852319185962118,11.855093458604342,12.744448876254305,11.109940010509426,10.223438767799541
6.996980635428922,12.810069710523852,14.214951773558171,12.196260328855576,11.462601608162995,12.12700646977207,12.967234698606514,11.731686330449213,12.352927458429068
6.542196771575742,12.725754466788723,14.562421620737778,10.52999200318687,11.875713319421594,11.84918482505857,12.562194118185152,13.206285304673818,11.37049625567237
7.008083414619247,12.9066243275696,14.366742073469105,12.269994725559602,11.535582829581484,12.018014389175777,12.9665207390408,11.617724918475352,10.045524125541132
6.8105432606232394,12.871796949416508,14.153453953328341,11.728967577883356,12.714908806401413,11.908294309326472,13.089427996859413,11.793079043649541,11.626776881813473
6.646970783795532,12.78880772864239,14.04789810479265,11.85794510075189,11.541684103383458,11.853473222689464,12.776756814867515,11.357142886855465,11.973720111459684
6.852149478434169,12.864303841053214,14.507593378112329,11.819226123561375,11.500724113420969,11.857226383313629,12.97137703273964,11.73545274231681,12.024679271568829
6.881552260461504,13.011319933381412,14.26189081812687,11.785958595580235,12.448796048097282,11.927472082498822,12.66505633442628,11.722674428368052,11.165430805055381
6.726329264554802,12.75710066671095,14.319938713937876,10.620144974328078,13.409473366388386,11.545014394234412,12.942441487989024,11.753260129520609,11.659459130438638
6.846221533950349,12.953240594949362,14.470549701154045,12.072834484398197,11.374236244399295,12.023630213457606,12.750424105319386,11.814189252025852,11.234699343153459
6.834599852617623,12.6939375606944,14.338780152296522,12.110124649092368,12.47221231096324,11.75049333824127,13.011821431374319,11.839156364644069,11.71910489572928
6.693788888726655,12.749044507046506,14.559046815734245,11.485956494730269,12.460494185755776,12.038947987555698,12.894989764730946,12.109495134308197,11.042494568398157
6.751432665425167,12.852043037633154,14.283823416520967,11.370584538866934,11.830712656735225,11.697671675993373,13.005640539452116,12.394489807575548,10.958399727141638
6.753223652944655,12.86845247775086,14.346329174249995,11.578589409387096,11.870603376340505,11.69788809993291,13.008101269396162,12.395840214386716,11.196544061586334
6.997642137782762,12.834059290644525,14.273103194158224,14.471720404355624,10.324253655035145,11.714858726527991,12.500708753397795,11.068895163941724,11.750465528709647
6.90632654785319,12.79778009405074,14.648063247180685,6.924031229587166,12.271288801902692,11.989230958482905,12.849340183586834,12.413381106302259,12.190681036136597
6.95048501919799,12.824588898904764,14.14863442245158,9.34666883088231,11.31866043724439,11.802006459513319,12.784732358068426,11.658890454582655,10.955092117597266
6.973061193505758,12.805743234618625,14.255845043682399,12.051991544804155,12.214549417599244,11.877892445868664,12.901135604845717,11.956452468445613,12.43636546125629
6.6866528427767165,12.81775672109259,14.280337692995142,12.095768953989543,11.615948159380372,11.841900812345521,12.674710675054833,11.643725581565588,11.147537855449064
6.975930613826162,12.911076986157465,13.794507343369123,10.958505549927596,11.60019873760597,12.342707297851824,12.731012978709133,11.683376441274943,11.90872645645359
6.70949288587782,12.628235960742115,14.12043398212357,10.4535438063449,12.543952912276398,12.467778605358959,12.49118085262332,10.360963679951269,11.059745089924155
6.896089150884154,13.044985565489682,14.356467673145172,9.710941518194634,11.90197251602223,11.658357307814622,13.212819671029047,11.976838657261126,11.09221307845698
6.817551488389566,12.97404808861841,14.24233745075649,9.689015541340257,12.279645314883624,11.575430155038203,13.205976046621753,11.626056113867666,11.320513290535331
6.926461632422808,12.969449743291756,14.387322339557166,13.28697545797164,11.640069962210992,12.050612883609723,12.768299168068943,11.437410413996385,11.743204946661892
6.7162382301082,12.708577134089573,14.321547721168333,11.08287963709573,12.773397199416483,11.742469191300884,12.901563227986822,12.063613435612734,11.579229164457423
6.968368197558373,12.939790820095078,14.640800039638384,12.329216206453449,11.712226644938783,12.030895604482291,12.62743762636106,12.091998216647465,11.977240761024435
6.741087755011997,12.834367375415523,14.701065677939216,13.975360631774635,12.603724292066003,12.301034454891067,12.542107562206178,13.183663720200338,11.074223581406141
6.847591604259059,12.985482898199496,14.389669235122309,11.303475780842799,11.90002297255536,12.354189178047687,12.791907706435063,10.782134486452614,11.55368367353926
6.6848202244490995,12.794539833392927,13.852302097597207,12.038744749144541,12.223532613694104,12.230411967719135,12.933486865129005,10.193410713710167,10.473933700042593
6.734025797683217,12.920711979121899,14.63983455272672,12.998381658966313,12.264404112103657,11.874293600158133,12.984375390211927,12.41950239103235,10.396978496725506
6.806336579635068,12.758091589222643,14.427806705080108,10.89406132495336,12.04209179893251,11.875802368928927,12.82060426020951,9.781393828011916,11.629686195340033
6.910060460318115,12.853842607702845,14.457236446856278,8.788550005343783,11.904633435580878,11.906799100184763,12.782968280281342,9.820275337341464,11.238108197486799
6.484317291042925,12.947689860265603,13.898528601276976,12.828578230425196,12.429201143138206,11.832809794614693,12.811922750374302,9.860763173308698,12.2123588509284
6.922609915216578,12.710689290734344,14.523362143569914,11.930197708736399,11.949924536820031,11.788773597346536,12.94264110128021,12.601912089291833,10.963954146356961
6.716128733348214,12.975611313386988,14.236319515952935,13.5731900278447,13.26680922741859,11.66641150835356,12.792062945291914,10.241436152940071,11.988381747539682
6.782985138899486,12.894984607237125,14.394525121833105,11.338548073015733,10.957214357289686,11.765003053766524,12.808210805083881,11.07495513351828,11.68742083030122
6.7112716717204535,12.914517769290688,14.275288323877477,12.103161214104269,12.496212650655853,11.652916806880684,12.896990573112397,12.189669494026733,11.61705849432178
6.727366353227495,12.854815660850285,14.12168812236208,12.370742503030556,12.02316557400892,11.781537032020628,12.736999079415954,12.283712483595515,11.524769412695134
6.844482126148536,12.721040580434329,14.421184233545937,11.323489202536521,12.46431698917232,11.964673511340974,12.677679210453423,11.583969058453931,11.466749300869164
6.611641427371,12.786467272685778,14.30840016837309,11.697715042529582,11.8897370773046,11.756984861315733,13.185503185765944,12.05281361632952,10.401536655771046
6.675595955921125,12.756501621918073,14.163699720581999,12.284568679557557,12.665613657493685,11.86978519311245,12.93311868826594,12.110264151082882,12.00433312712898
6.712877061254515,12.79874317277945,14.344051954977324,12.631972038437535,12.862985838107587,11.915146186791457,12.78673656305242,12.391042063075313,12.58318742903949
6.661582387393913,12.79721691367713,14.106612757600239,11.46159399309007,12.66198124989244,11.914827895249507,13.007000153575715,12.139928980563758,12.651439158810948
6.658409898295349,12.78335220586488,14.115307313924152,11.402242416453461,12.063787427328574,11.670464008439456,13.028377989860582,11.710066381959251,11.017718578123894
6.9393135935458075,12.893904408685017,14.60748294640689,13.434073305208504,11.678935869007864,11.8837291627447,12.794264919769356,11.421090535367982,10.748889186115619
6.717843121544613,12.832538231005293,14.015457925821948,7.8308661888597895,12.799752445823668,11.921982306570344,12.866696333901334,12.047424065160632,12.044582079347144
6.9609775423316425,12.94421174218963,14.265819243260614,8.996194608287402,11.891095968894675,11.967990056149162,12.877507152000216,11.951615340861435,10.71438006377697
6.6737926796843725,12.847343995654478,14.51744587134523,9.609881730839666,12.448519143136917,11.865667942665405,12.749386214611228,10.906444907937608,10.891316272114494
6.5372776726557476,12.645755865154303,13.793803651976466,3.137382190353348,12.61806372725807,11.95017281490547,13.073069993625719,11.295961852815786,12.116229571960304
6.572973882262541,12.81057813546627,13.866753385271235,6.591911933279694,12.018454309366886,11.71406266359047,12.642133877072727,12.435478381560511,11.719703590933277
6.885315655395889,12.71998938166936,14.424170987090905,11.964812205209657,12.716389873525697,11.909987718118067,12.981549248059013,11.215703175520595,10.649980988324023
6.88097028227932,12.671559977367835,14.43395412187783,11.464581692211492,12.596622774650692,11.952569113019518,12.896543880818365,12.206461771119278,11.300484419005043
6.619564476457766,12.985313518184618,14.203134689546095,12.470128663188792,12.286527867406969,11.785259635560804,12.802423705940553,11.867823989848846,11.199781231867549
6.83602900450219,12.616193296459857,14.31255624718294,12.59074526006724,12.129604497597294,11.927683596403856,12.737201031864887,11.947238122764578,11.680684253718075
6.832829220751759,12.807175825553959,14.455236630099149,12.19446073218607,11.873150194085843,11.897576075537643,12.833906722441913,12.710369932857784,11.137687752690697
6.591122169100381,12.733726267752829,14.487164330220628,11.366944629364784,12.512191715982606,11.739199464597158,12.906559517230722,13.174260867320035,11.511898534513076
6.923849490199494,12.922019119834715,14.619758669592873,11.67943989471814,12.14579727817564,11.879325125745128,12.903040203845473,12.277352033219739,11.233660101818959
6.965416853594929,12.69964443212816,14.287697523798862,11.74519898619615,12.091769767835686,11.934347390088593,12.874736092781728,9.992182196348363,11.407861972075604
6.588921863109956,13.006045592034297,14.22291143277829,8.845953258485324,11.904144874383357,11.80571975317389,12.860740089810701,14.313349135245659,11.950511661524418
6.89346744882185,12.668647708371752,14.222684350969066,13.387922441721464,11.79812431032675,12.176322297578261,12.934574064175111,9.00684139742221,11.089378618809683
6.963344946968344,12.700283054380979,14.205946231997803,11.386666755499757,11.747718463426478,12.000914624001156,12.756643478581521,8.23342034208367,11.584652578899641
6.780019941340107,12.948682247133728,14.431723381913768,12.364501312558192,11.74916633376445,11.350560875088437,12.884059622362452,8.201700959761759,11.655281902871373
6.933161503366985,12.782489511370967,14.311972921577475,11.9827759222974,11.619021329991229,12.036367057745476,12.719635748852607,10.478377450351832,9.255187627896381
6.6145634681370105,12.882289797045022,14.337461024036674,9.018067288467154,11.47154279368074,12.042045232913384,13.033070689984244,11.89718555594397,10.215065999158517
6.987695624171483,12.874275966964749,14.352467343220088,12.978505075114406,12.789135406494944,11.774534246193495,12.912067544582788,12.638119761641088,12.10613844121259
6.525030371159333,12.783392281672679,14.340815857844277,12.224111544102252,11.797181525427808,11.968021250593651,12.669087729143554,13.049194614029853,10.996305055613275
6.7796280752336395,12.953183386730602,14.373174605931137,11.081330891966717,11.596465452123475,12.256866282564564,13.073543528223816,14.2697028022863,11.746391005754575
6.825814441115397,12.774643417136854,14.25829677312132,11.1231445455806,12.59231481667527,12.029267492483044,12.45889921014875,12.958215000598646,11.774311133949341
6.880788500689193,12.726967134408476,14.272313395738363,12.82671154520438,12.046041422463038,12.124858806973302,12.558989030911963,13.177015614719153,11.515858718510247
6.747401106072839,12.863170792876975,14.716838664811062,12.219108116854336,12.03924822006083,11.412566357134668,13.062724748023008,11.710882006372072,11.538007889313066
7.131927627253384,12.887030976470138,14.117967604132168,11.593737815119873,11.546034040238526,11.82091539837101,12.56654758200483,12.83331871080293,10.177774154896271
6.547028659592188,12.838100270039426,14.579261225682412,11.518473290563065,12.475656633125439,11.937154091832449,13.110183176273068,11.291959438673329,12.016140374426724
6.932253795318104,12.694056175326637,13.817940502127135,12.783039482135585,11.701859299201345,11.95873818650842,13.138474310527105,12.421069836383019,10.616670031321826
6.92258830546778,12.679201745282974,13.759049279909066,13.284620611009455,11.625352203997231,11.956700612582809,13.114596995575338,12.397593687590819,10.68503996572932
6.746522984330017,12.960725492592049,14.542521721497232,11.825186713647549,12.474865260547796,11.808040102111782,12.745860020853689,10.954337737751166,11.892995764668683
6.7845007783552145,12.945512823482993,14.533134669520765,11.83668009431167,12.37097416427867,11.818309278588897,12.692682726309744,11.085591606322298,11.954848594945839
6.823216438675344,12.705074680068417,14.221361569758331,11.245051517953687,11.867552756832115,12.008928056865008,12.898382310626385,11.271825870070908,10.992906616177622
6.763647325329772,12.996229211148421,14.448603279398487,8.625465127866981,12.338828142916833,11.790798033507759,12.824498722408823,11.685377824439652,10.878455227537481
6.865057928571907,12.956461618799075,14.343492453809914,6.2820505369882005,11.642516805046446,12.068764755636693,13.098633197485595,11.744748245947346,11.366667101983573
6.759534165753217,12.93231216315318,14.225070113163065,4.744118213819431,11.391685119754301,11.773556886367945,13.178390477244703,11.993400853237446,11.412022088569769
6.656396639516649,12.730386365111624,14.599834304785626,13.06962542746178,11.63160725251726,11.693671062586136,12.689524175076427,11.904371132933978,11.666008311607904
6.836945823241631,12.894336071499652,14.026885987708877,9.156059870730186,11.215006738291985,11.744957473713084,12.672007423325905,12.257546370001524,11.900633276772089
6.602535090539733,12.90013057227057,14.135393403320034,12.520330071700032,13.133698330517316,11.889887244199446,13.035316858017412,12.315525416391203,11.335857014908592
6.760141205694097,12.820807407872488,14.325264790742287,12.8285212949055,12.664059867944612,11.80518745512592,12.883511529056312,11.493703507228092,11.24158210783524
6.697441795169096,12.816980241588482,14.316568224445332,12.87678588417406,12.461284934175563,11.729999996018114,12.907763125174878,11.721010584525226,11.369984607093318
6.640735012195729,12.788566099601777,14.256965207554888,11.54373922670713,12.584436130237428,11.825284523367152,13.101302542986206,12.31206381652396,11.694940383301411
6.913799297129544,12.921375059629412,14.441097226101714,13.137385431396103,10.963151517104883,11.660175413416985,12.652654127738408,12.045758924504286,11.349959417964813
6.607592745833717,12.693057421762344,14.26551853482318,12.38375551260846,12.436725877517109,11.860096840020788,12.856474463280513,11.421969215275668,10.021344008260536
6.894807442789195,12.974393405042036,14.421358656062326,12.033696842232935,12.097351615135826,11.805239975086492,12.84242250796206,12.635807017388085,11.141430512399028
6.806602919474626,12.677563527062773,14.299786391219362,10.600747006171947,11.546653183747422,11.925340661972113,12.922069019556881,11.296801265032583,12.56403080179138
6.818269822548175,13.05399946745342,14.433178195854282,10.64759544144578,11.326825224124766,11.943454542787075,12.881104822443868,12.294327430692139,11.349030022051826
6.7550365730574935,13.04133092045032,14.44854411028085,13.148993008316632,12.05795868849322,11.686284189857275,12.721503066396535,12.600689969920118,11.774562383892691
6.761371304958542,12.937487655727063,14.533271729425453,12.59459732946678,11.995824760397308,11.675653129932622,12.71842611197158,12.562470823622046,12.037292438828871
6.844408166793709,12.865975491355773,14.016581370553638,12.30835396459119,12.135478496574768,12.150379615000293,12.961100339821204,11.166905725061081,11.258702633785118
6.74126909185076,12.823967102934413,14.323609363074421,10.35602387180489,12.43366447980327,11.850804687811888,12.742253678652114,13.126255432750078,11.839762808511406
6.768973360971452,12.809740925900634,14.363520156247588,11.80758529429568,11.837251472377813,11.851525906352421,13.040440297219694,10.794707963194131,11.258628884406985
6.9670386016535515,12.896384536364884,14.655320352153309,12.055136222588905,11.6802320160593,11.96835918198647,12.677082100306324,13.123479955899164,11.824750366469795
6.964208227921265,12.85630890776126,14.66762488450758,11.336504814973967,11.795465872632104,11.822575686252177,12.723445304772492,13.124305223477112,11.50520690303289
6.631174959470271,12.77015275941585,14.020989119128114,12.313125483264129,12.25489243129049,11.878549619091393,12.984818075519506,10.296682024595286,11.8101060173245
6.857620419402644,12.901319371522257,14.427117572895856,12.946101404572019,11.8847949633834,11.789863199002001,12.794941902997394,13.481549928519167,11.93942049926298
6.699411231400486,12.835636898304676,14.551308614119227,10.569498863259575,12.528031434209336,11.946043307529777,13.17495191360777,10.845619677766003,10.915998492101796
6.704581622588493,12.833235104254497,14.572806009380292,10.62170912948626,12.513231448101921,11.924715887307329,13.210916963644571,10.953703583930555,10.740500587114582
6.606529632939121,12.741438277041793,13.948910285550468,11.337184825713633,12.119133228692387,11.693599766662603,13.018881604563184,13.019272543377108,12.258278504847048
7.052287834060924,12.922176637969724,14.738151513421787,11.264422985190148,11.734729851378841,12.067577034341317,12.749703358978943,10.967652203585937,11.048664686677766
6.639810612211456,12.80531044056086,14.18156867970344,16.7287423469597,12.519556843853538,11.683319491831913,12.997607400721055,13.334351634216302,12.222878078715832
6.667805523991111,12.78103421709525,14.030862172182525,16.65253882013124,12.193186140068763,11.532578794827778,12.972956162282424,12.689787233761862,12.327232471138034
6.969231812103123,12.83921985516792,14.509055975063479,13.45477293774793,13.135360788519032,12.254505619059197,12.72458212531976,11.193412596197344,10.707240418661884
6.618879376524819,12.849141150971509,14.123364470657865,10.813140354506638,11.437507219087086,11.518015244225296,13.091935063343985,12.677747606808673,11.954554110153829
6.608748639942313,12.606517691812492,14.217159795738095,11.916688559309158,12.976305090155696,12.067404231528501,12.806077997564461,11.35115986548485,11.357002154364725
6.822871290556223,13.044551348561242,14.451194085284698,12.17108534979499,11.372344749235518,11.6482576939817,12.990366474436469,12.172864218250178,10.66526608312294
6.760078302091525,13.000419543089398,15.059599570498744,11.768141868178573,10.277071567008006,12.123068501318757,13.037476872350656,11.881448435039752,11.584992927220389
7.047288749095948,12.912291772477804,14.548215471299898,12.211078917616236,11.696521265242493,11.712282891739925,13.034758479734982,10.080833714910705,11.296367321002949
6.68810612921925,12.715761549334651,13.768804721376153,10.65704322706824,12.03899553783928,11.802838807818931,12.80444808650718,12.180846076802718,12.280263748609777
6.833007762372312,12.937327341387562,14.622559971158084,12.336621966814189,12.901676655771805,11.87550609147647,12.848007021902246,11.540258951492078,10.901292225160923
6.6644390415340595,12.793385015057392,14.16041603027011,11.571613448132489,11.4805400582851,11.983924847089556,12.81558015641945,11.526426386853037,11.269480868515297
6.943698196258075,12.8074265400395,14.666641793629516,10.752183616545901,11.346986351112303,12.083124877531885,12.84051923769136,13.234645577506225,11.31419150104958
6.725547335184481,12.911370298085167,13.92572631579797,9.520373107616516,12.514110670084516,11.55606264648478,12.861855434259747,13.685803668174191,11.487144483343135
6.771853169678849,12.957505403440688,13.878824239650225,9.549766845527632,12.267502546859767,11.831063459608155,12.748137116615641,13.543704823044449,12.068668521358848
6.924305187716434,12.726250873725837,14.87390392262116,11.22201748392364,11.656992266536031,11.852310876730002,12.95592632591387,12.048486922702295,11.066409643408985
6.812123877857267,12.817146599247408,14.6635372222357,13.00543174602436,12.253283434184182,11.884053534841605,13.009506993860597,11.291880426217569,11.507579743105724
6.871600937294413,12.921432524359355,14.204575540129028,12.870876661710442,11.800319992545228,11.780957937612714,13.100353848800847,11.762304336879806,12.30416574643848
6.949881536901885,13.012512446973592,14.10438579039788,11.0640663996125,12.231687608664462,11.904930633771716,12.793298859448264,11.238326210779926,11.693843909153461
6.570828130754142,12.67736884403899,14.770599685322118,11.053128012394204,12.17737357529289,11.937708394909478,12.888081582631372,12.345886685216579,11.528920340048012
6.932762432960819,12.851760603731064,14.528587196069589,10.10642286237362,12.00389375717626,11.862948475635605,12.972873570260807,11.565489310585182,11.434485024487476
7.038379821461524,12.853181796727384,14.24545178093285,11.684471419118108,11.45848506620285,11.941482985201189,13.007517364993083,11.951253693425276,11.532977351156632
6.877587898474977,12.903067206231121,14.45788240293352,13.31057026994155,12.512786254592394,11.960594369016428,13.092086167221312,11.28667850349657,12.153670342336635
6.66258742954128,12.879600928068097,14.475093767537349,9.57723604511992,12.329462174731068,11.756723829308486,13.039334366428106,12.042019185793382,12.246517781861382
6.67778060261382,12.842142508087829,14.382540343822011,13.305363251225318,12.294620454963969,11.834183094027477,12.832222012634121,11.770039942359068,11.800371240878537
6.84827339326084,12.85743983557679,14.588671153797323,9.003433991616506,12.009273409843248,11.864417553892416,12.820007206055076,11.592480788338724,11.776289464399765
6.76881332423808,12.852061352239701,14.471492871582916,10.411010205037208,12.476466912190869,11.95194518531166,12.78088513086228,11.734978906090225,12.163184857181067
7.030295130757232,12.878097856735929,14.230582346563851,11.741218710785708,11.737779548960509,11.919520127466663,13.040448964669604,11.990504758540466,11.89790299136945
6.745827125751428,12.86150292395281,14.208777230522378,12.173960780462746,12.280273600384568,11.932116603066161,12.683762982816537,13.715580967605263,12.114412489512357
6.745827125751428,12.86150292395281,14.208777230522378,12.173960780462746,12.280273600384568,11.932116603066161,12.683762982816537,13.715580967605263,12.114412489512357
6.932113253001011,12.859510976552697,14.124838312633422,12.22235692244671,11.769196755835777,11.737849997439028,12.773907747676919,11.765092049786782,12.146612837410057
7.006180389207762,12.791540078174538,14.87940033898813,11.508520007082058,12.059373975036733,11.755795047448267,12.862295741631712,11.224255073444464,11.225339351740848
6.639687183553075,12.821111830643314,14.705717585158224,11.867912502544014,11.518215607072198,11.879301180321432,13.096695398315765,11.833995435436826,10.844474367784736
6.805033434367263,12.787785671078503,14.70994706435043,10.353640594685398,11.269799144422276,11.930225311622165,12.95535006970956,11.568148468565806,11.773613455238863
6.716305986360531,12.934940304374988,14.065391493742148,14.487250616348497,11.476082146125187,11.961789665734877,12.893456471046859,11.853299553870315,11.742350485152377
6.915588599272973,12.738457284003628,14.567890900802688,14.280614037286178,11.553536314227477,11.52956513405292,12.771041460502255,10.241212851441443,11.55056880147088
6.609605598777191,12.985980517340447,14.236562495390444,12.66089721929985,12.81162120902921,12.015489053546588,12.79387084615794,10.88936527528059,12.293749386892287
6.486354685376612,12.9857025197299,13.963488582855913,10.081639776579332,12.225270840231346,11.617945106368248,12.812477267314286,10.841428862295793,11.50217984467773
6.501736631693355,12.850742916345146,14.114822289463827,6.996313829491372,13.345570086678233,11.677147292722207,12.574790620926523,12.381289043898603,11.429123629744309
6.575801058993525,12.895606610264638,14.352592369627,8.54724026587956,12.94727072712819,11.901984401940867,12.46497740462891,12.33899239269157,11.399969119510628
6.529700688017932,12.80623302507557,14.692049903078484,13.073025445943177,12.321700359233605,12.076402051559283,12.597191582302159,12.608512074616527,11.90807275041811
6.730590598095124,12.706253083852094,14.176551260700274,12.27481749726725,12.374280316277824,11.798012907489708,13.109615829546176,13.743656145395784,12.071973932855453
6.975401709544282,12.972177281118608,14.15247245973239,11.004355013581117,11.700268748908643,11.485582544136472,12.939208545633802,8.15787412599972,11.498042326208259
6.855495910084571,12.817433097918158,14.013113447313588,10.843922303323598,12.25236538323955,11.878807418864392,12.745843043078363,10.092639220632467,12.060635245398883
6.774397374977605,12.80534930123183,13.750447167106453,9.49805599376238,12.46937037924674,11.956122120482599,12.858036031265879,10.800517938459976,12.460212258670254
6.713846099024895,12.835547992001375,14.80795958339317,12.611261301884431,11.155160217473806,12.030976460703528,13.072628240013737,12.197031973675262,11.848762988502022
6.855716532544906,12.839906469252503,14.061941098652165,11.960570393411027,12.913703397967023,11.856105089833488,12.753176934055569,11.684213519756936,11.535949927316878
6.868032448559445,12.935890487163233,14.267939521513142,11.453091367331512,11.709198643860969,11.865898372951463,13.150798043669031,10.697833872883876,11.675576280074338
6.759292264682825,12.728214619568911,14.214726851754339,12.787111023963348,12.093038648028068,11.91350098121884,12.633359945896023,12.345576995380876,11.373266356266894
7.098742343162751,12.82096891491566,14.232389625220655,12.75996574356526,11.472687446338504,12.108632517784113,13.335703129657576,12.075650825129093,10.546166412687493
6.995363317401678,12.832506748847328,14.254310783628972,10.845667674690434,11.961381894465035,12.114618525635573,13.188583765282434,12.515151232390917,10.702320804017246
6.545978245082028,12.838506583455068,14.226579743624633,11.706250888952734,12.304142133797573,11.692003740446332,12.900517673765401,11.424686230162944,12.50012810980909
6.464746796448248,12.771991915149592,14.223630537097609,12.508405320311395,12.381135940639076,11.618681126868921,12.626088007133719,12.184429903487558,11.235537511393549
7.206922353678551,12.907853847219899,14.456717542672957,11.436123353025039,11.968476205412902,12.192395154390505,13.161718751776586,10.393216743265835,11.21080883451983
7.286456926556983,12.921221963242054,14.453151486980932,9.777663034693177,11.739101538953083,12.112824891054506,13.239031079427743,11.107887354463195,10.743821799687993
6.6621144669123105,12.697464125551035,14.475637904911212,11.895492863219978,11.916703921472363,11.680065514410568,12.954774379142023,12.274158082856983,12.00627488293858
6.475792492429356,12.649845285943114,14.395016740049794,12.779647821457264,12.562909734144391,11.818090235832223,12.704571746870059,11.660610249400023,11.096920849783423
7.007466799498085,12.9120940217325,14.382061097780666,11.820206013681513,11.726939673033066,11.959005381255789,13.072074287929404,12.15726175083204,12.06950280157835
6.631069904037536,12.942011246408182,13.995015284341918,11.752142013725065,10.609826880905112,11.788548768069681,12.791190022807907,11.338074797494718,10.292491813528857
6.933558985599451,12.911882361857558,14.391399867987642,12.60026495103575,11.226195710766468,11.67305721563051,12.734272785090182,12.269345379785534,11.590994774900118
6.840765713871189,12.992074970337866,14.002513046068161,12.37537714524058,12.658370048786038,12.256584078041728,12.906062525887382,10.888061318447297,11.263780496148579
6.6719884491139485,12.929517695421248,13.528237185892165,10.778053468251104,11.939868150433066,11.79278193650557,13.01118837176131,11.336221022265997,11.58175536798774
6.999295667641213,12.77284875978558,14.780776101012043,12.795212410135681,12.123968224554783,12.114284539111015,12.730159946675792,12.646150603472824,11.346019266758688
6.6708429871640815,12.632538341867948,14.363204262718288,12.857958068996203,12.869320294422948,11.912747754040872,12.45204203993849,12.774062412916614,11.337299529129314
6.987595013224764,13.0657525430031,14.371590387274653,12.232228136171809,11.502432312594197,11.728135636334413,13.114834522474807,11.191446347281705,11.240425813192537
6.926399719537849,12.961861691151,14.786282852245527,11.91189716861357,12.05395458165915,11.752215677847365,13.0121308320217,11.456264628055761,12.373016774981433
6.698091250788649,12.789276658303645,13.846935127055977,11.221846023033192,12.31448383044954,11.842874125812235,12.574195480522452,12.018763240957213,11.959829690519506
6.650651401619735,12.78463725136939,14.409570404756312,11.583664567659769,11.932047395972765,11.870054145334311,12.926628329930713,11.652398585214193,11.567345326810592
6.763164375325279,12.828778938133754,14.169992469557124,12.587732948202566,12.232566863698311,11.848249754310121,12.84349131776448,12.326249935583776,11.362023533386465
6.902412099070166,12.938330778693084,14.712852474052195,11.425387347235924,11.522185097656497,11.47797263016804,12.689936789601434,11.671898218688016,11.493299151944584
6.522579204220892,12.84318048509139,13.648427659928748,11.359506149908821,12.767086542864913,11.709622413252186,12.70385338309525,11.80399936342852,11.942906854186392
6.481986824633999,12.693381017599197,13.973281814684672,12.995543028215753,11.796972576161725,11.771096655735144,12.860355945218242,11.900677213180227,11.756920559384552
7.113838771307585,12.851750442557728,14.920009274908391,11.147562831579956,11.005721149338223,12.232059416820297,12.540132376322003,11.719806590884446,11.14411487937903
7.04159411132317,12.980502872772355,14.6897000179007,13.337078583491714,11.04953752104058,12.11565366372033,12.690141478922206,10.99119497603378,11.841754518625622
6.451755320369251,12.60501516253803,13.880370673036754,13.23148889686647,11.643685310913467,11.876167656350244,13.128665910509037,12.950137359812695,11.29762581824223
