$a$ [AU],$\pi$ [mas],$M1$ [$M_{\odot}$],$M2$ [$M_{\odot}$],$K_1$,$K_2$,$gamma_{TO95}$,$gamma_{ELO}$,$gamma_{CTIO}$,$gamma_{MCTR}$,$gamma_{HARPS}$,$gamma_{NIRPS}$
1.00342101882836,21.61041383335941,0.7441059237800423,0.6153474932849872,22.52419660591394,27.237273744909224,5.8556513355566935,3.7872561277390027,7.078936600133291,4.476454896829493,7.338585652972046,7.153066701027541
1.0037380822496877,21.93187938256975,0.7551448198924369,0.6055969757607547,22.45492339866228,28.000006215817315,5.679515906932435,3.793527379426182,6.8077118005005754,4.919647694085458,6.923978614623553,7.0149165083824485
0.9945635507997193,22.3586206047125,0.7190466060465779,0.6047224870136035,23.158599169462956,27.536783386096964,5.84802391761984,3.301228295596181,7.197345379152905,4.811879633659735,7.0062127393562665,7.196686454410605
0.9851505839420529,22.538768653038947,0.7052895108930695,0.5812473758615883,22.684581403889418,27.52562503950651,5.8537707624515605,3.3189142151773092,6.5522494005291465,4.629075392127783,6.888715685416588,7.036122338102855
1.0026089310416089,22.380836553626562,0.7617357897615932,0.5944213750853476,22.63062713589813,29.000569893181204,5.473678837158578,4.470482150908712,6.430077168361194,4.569437176166542,7.069925911144976,6.916196329283527
1.0065096588679763,22.47899331742301,0.7709954459199274,0.6010511872302292,22.91823761214164,29.398256259834422,5.597473995432507,4.464111024142992,6.2176163469120125,4.404559779786684,7.065193507969754,6.947695763908463
1.0098197517011231,21.565117016625408,0.7785254696799181,0.60710113810137,21.994616938763805,28.20513487461428,5.62323779871023,3.907464409145872,6.22680562035074,5.167119402096107,6.822308671208283,6.913357964697252
1.0016222509098727,22.4516960862524,0.7455395312683162,0.6066151863396045,23.233554347003306,28.554400891415522,5.731028690551163,3.929257084487504,6.956838958330527,4.630986239010605,6.511007277361727,7.186598196671716
1.003136153006765,22.325627672695987,0.7500991012431002,0.6081959660865958,23.082016555285875,28.467469102767996,5.73450793936693,3.814103160632094,6.839054766548078,4.643613843255436,6.144837248673417,7.174796358484164
1.009316084449658,21.56103505669434,0.7571455826367122,0.626409407459849,22.70507678503068,27.443790572885412,5.653316654643767,3.6409176659053704,7.014937256625663,4.948725323181055,8.401494398215284,7.193685237480542
1.0131291491100212,21.657747894135248,0.7689152986105382,0.6303785781901287,22.891648048013955,27.92248817379249,5.719131408290908,3.7982644528009146,6.724947818700033,5.103359721498071,8.167859332654164,7.139885907871974
1.0069469146139325,21.797022943828896,0.7628136786572565,0.6110224985667223,22.44369890744739,28.019198256079086,5.763782000396282,4.244745947523655,6.726841910295336,4.393117245033119,8.246958640423488,7.075724522253956
1.007447966979458,21.855466707827475,0.7653309385750238,0.6105563776498488,22.487456161319763,28.187971758404274,5.79846743317899,4.26741020916828,6.732922314289629,4.4366244267646024,8.297653108165047,7.064581057449754
1.0037793043245182,22.08876683933475,0.7578667372770287,0.6030418481576034,22.521962420431482,28.30424825208386,5.696683156448632,3.5245201933039008,6.173597504361919,4.931062809604795,7.17863714007542,7.0606473437618735
1.0284148044347754,21.137604031260125,0.81680590329772,0.6467840466090357,22.495936464652438,28.409503606148245,5.526238673732451,4.522071608821452,6.84981806704215,5.133160661912668,7.346813221851729,7.214811604499412
0.9977567581526245,21.826288055866236,0.7379046660142038,0.5986554396152823,22.24738298213055,27.422197515934926,5.761530629752191,4.063659551448876,6.80902626886557,4.775333213361918,6.805720341740541,6.994328449096087
1.0155706883350724,21.970898719910398,0.7831172135341347,0.6263202616171123,23.04291195203486,28.81161939899297,5.580086238307318,3.9539934962197365,6.502031412670412,4.446751055553144,8.197015953620733,7.206698953732738
0.9969083234900592,21.896527648848565,0.7307256837084153,0.6024273034288871,22.498774225159572,27.29031716309268,5.7627400675358365,3.6342995226875874,6.983283416677248,4.595255576763303,6.339175134144068,7.164897869676768
1.0077247335161643,21.901377835462085,0.771906277726311,0.6051152314737622,22.398038856713754,28.57172634730622,5.887503506021751,4.021837965513323,6.088244575309631,4.29213607987487,6.769572867909014,7.083752976830966
1.008637992370881,21.77898897693696,0.7711482611642916,0.6096202616034997,22.35915582987244,28.283548341970956,5.617182532914548,3.618527252967416,6.344900612287875,4.609258523451375,7.31680415472061,7.001819576186098
1.0182170577751717,21.409232941838596,0.7904913654318383,0.6299889025166985,22.491682963366753,28.221895823157826,5.51613624906976,4.476046739301407,6.679701630361311,5.123608118267816,7.3517488165823055,7.1743786003906
1.0137829375732483,21.71738609506334,0.7793583560995833,0.6226461056899361,22.675623299890653,28.38279455543029,5.520051268180621,3.8759509012812114,6.831979854079919,5.029098424678206,6.941750754199342,7.166023506355359
1.0135766258203474,21.600119506424964,0.7780687929605556,0.6230803673893178,22.57283853984032,28.187730115741367,5.598375064070861,4.030722356541268,6.792969936798347,4.746751158170638,6.5677394611706035,7.098484329095736
1.010665635595986,21.656363001292462,0.7709020046326528,0.6182097525528778,22.525839926145395,28.089519913574023,5.639587935534586,3.8807991259464814,6.473347329132373,4.854867434984294,6.229998034423598,7.098573478866785
1.0119447709167915,21.61493308910981,0.762061358929357,0.632331991362997,22.9569978254111,27.66686044471865,5.589639892895361,3.924157720290352,7.331568420188002,4.79802410199904,6.666956954508132,7.346980599867806
0.9891109901606355,22.30905895749405,0.7070737609777077,0.5950425442699475,22.85416495015027,27.157016789671246,5.735407168461669,3.440175509428192,7.241451379622633,4.676625219963791,7.113018473740269,7.307139230735096
1.0214176847681007,21.59608911562734,0.8046727700637823,0.629246643227425,22.609689788801308,28.912989697208484,5.914589890605313,3.62487384167057,6.451718358102472,4.781300301952767,6.464280135429332,6.923651852512812
1.0196595126596106,21.470959083868784,0.7919415483285223,0.6345861299475754,22.696195567843006,28.324067310846228,5.70520404209327,3.1961678677692564,6.9074404190512,4.942192999125746,6.717886039219868,7.075984742266616
0.9936861940624273,22.38370635532563,0.7295576356153671,0.590708981396061,22.648857721510428,27.97256789568796,5.7725053370357635,3.990595731950361,6.37191388018762,4.24368639055303,6.856833248103174,7.097507282662308
1.0147874119569675,21.640470601878942,0.7762719144448698,0.6299057019797716,22.80870013312861,28.108577621529925,5.529908604586996,3.9247812872895365,6.997871703717097,4.848773022313535,7.168505379398038,7.075334698417352
1.0067747677120817,21.779292258111987,0.7618166553451525,0.6113114369015774,22.462974654225203,27.993371606001794,5.776854546671697,4.0269083762848386,6.402057120501886,4.704537614730527,6.4916972938237425,7.015633456242063
1.003432414935863,21.86463017284718,0.7474889389612445,0.6120137384864385,22.64395993261738,27.656420958413115,5.642570131471354,3.699364032140685,6.630100153132082,4.680245849193011,7.838998704934439,7.135039872260526
1.0086446426891893,21.67568161095311,0.7690770685480225,0.6117139794879065,22.301318517953128,28.038320596991035,5.661895701693495,4.141375494049097,6.50790616273147,4.951568026507351,6.681291221740221,7.029880825512352
1.0009930898129817,22.12387201902556,0.7466733466231001,0.6029343917308079,22.658478215083928,28.0602367194156,5.6679273862510415,3.5836055032583145,6.641976398366731,4.640406678076485,6.3749970647007945,7.081208258464072
1.0018659272541208,22.447865714839125,0.7446144480084553,0.6085301071152471,23.208313633655877,28.398341254558424,5.467029734615536,4.046010183858613,6.604863745696246,4.6056185930859534,7.37290974607321,7.0678679853282524
1.0019181923204943,21.88126382557481,0.7481862992054292,0.6051676893492063,22.457974684725233,27.765442971820526,5.441815808352661,3.937013872902188,6.742314752564323,4.571500001684376,6.95882231416126,7.097900048388719
0.9977320629850608,22.275758335285452,0.7375758845682261,0.5988858687102533,22.79880607809064,28.078554593985288,5.4852060863675645,3.483271734561086,6.4579044851553515,4.717099045671645,6.654499864254769,7.107649116104694
1.0096167488864027,21.686445386512002,0.7754716573160887,0.6093201677441734,22.22006107030714,28.2791026721609,5.521335380509324,4.315763723421751,6.30819664575352,4.607339291645836,6.593727654811095,7.058140495172277
1.0079704663000972,21.647702387003307,0.7618147221719693,0.6162132514193195,22.507753723765138,27.82598087641135,5.650354985099961,3.424412364353873,6.5784210597271535,4.815784045807866,6.804635374210069,7.144460098744874
1.0041338079197226,22.049257354542473,0.7576163767632077,0.6047323239308975,22.64840689972742,28.374213343342053,5.854794037425529,4.189271425006732,6.617381006190569,5.235155522943549,6.847916864245208,7.162374638868978
1.0029201639376464,21.813852319685317,0.7513459242966554,0.6060761010071897,22.383494041198258,27.748573143578355,5.676312420309361,3.1095419010385568,6.421097420514265,4.657581147200192,7.001137886318532,6.971025183623139
1.000701924238265,21.89085200124665,0.7418353246345848,0.6065951657087129,22.53906205182585,27.564137268783252,5.826486518791804,3.8430376330504377,6.448047683614001,4.571754509047646,6.681548391307793,7.1601221065775045
1.0141161550072548,21.350310300717055,0.7850544879290081,0.6183336834792401,22.04559574339274,27.989731660801848,5.59895889312182,4.08991188888883,6.293695821045221,4.444428652799328,6.701299120430811,7.153451791020626
1.0028382908671127,22.364962591098188,0.7485567509528093,0.6085276803953567,23.13651250907317,28.46048452704535,5.839444288967007,3.6043893831749245,6.780843772601654,5.107116228086745,6.719599956621906,6.971012530234466
1.004493456668319,21.98052299580102,0.7427406464393048,0.6210770321956081,23.095942739991674,27.620237992352365,5.960302404516833,3.715455645936962,7.079423151453808,4.706546841121523,7.31665825313074,7.043205847630054
