JD,year,x_lo,x_med,x_hi,y_lo,y_med,y_hi
2480954.2406015038,2080.5211098322125,-0.12350937050377712,-0.12031095539585038,-0.11726242739686202,-1.3895395340014336,-1.3310264242945635,-1.2712261084813619
2481228.864661654,2081.2730055908814,-0.12448427999613465,-0.12120181992703036,-0.11808080261721714,-1.3942643545684263,-1.33416020706277,-1.2727078583039846
2481503.4887218047,2082.0249013495513,-0.12543619583892224,-0.12207494310282287,-0.11885680288148624,-1.3986647321367798,-1.3369587967922483,-1.2739109866582652
2481778.112781955,2082.77679710822,-0.126353220181368,-0.12291295060126564,-0.1196137148851192,-1.4027529625607662,-1.3394495803328519,-1.2747882452688424
2482052.736842105,2083.5286928668884,-0.1272438861514414,-0.12373212296834968,-0.12033895163582564,-1.4065489760602772,-1.3416602659288734,-1.2753378704600624
2482327.360902256,2084.2805886255583,-0.1281019727630539,-0.12451902083945775,-0.1210302314552604,-1.4100638033896251,-1.3435580577767712,-1.2755659313528476
2482601.984962406,2085.032484384227,-0.12894911860253228,-0.12527626463021835,-0.12168678936310628,-1.4133165406394945,-1.3451568846964816,-1.2754933999489542
2482876.6090225563,2085.7843801428958,-0.12976090460349177,-0.1260078492604097,-0.12231917445034007,-1.4162620453682342,-1.3464283984161445,-1.2751283813398249
2483151.2330827066,2086.5362759015643,-0.13055327388726806,-0.12670905681249311,-0.12292194959185457,-1.4189427136684674,-1.3474498803411046,-1.2744656577851565
2483425.8571428573,2087.288171660234,-0.13132804281220795,-0.12738507002477256,-0.12350663232306539,-1.4213506286634034,-1.3482046184817922,-1.2735146053324549
2483700.4812030075,2088.0400674189027,-0.13208055022605708,-0.12803073311969956,-0.12405659622623903,-1.423487314282258,-1.348650388282162,-1.2722787158558346
2483975.1052631577,2088.7919631775712,-0.13280030823801892,-0.12865486233895634,-0.12456947061515844,-1.4253488737860105,-1.3488537863253192,-1.2707627435476305
2484249.7293233084,2089.543858936241,-0.13349195201950156,-0.1292605617156168,-0.12506151632798487,-1.4269337020122461,-1.3487700333842487,-1.2690060744463592
2484524.3533834587,2090.29575469491,-0.13417125844045827,-0.12983151645128777,-0.12552157075108772,-1.4282726622535014,-1.3484323484194158,-1.2670093332166623
2484798.977443609,2091.0476504535786,-0.13481985377780972,-0.1303652298318025,-0.1259603596875011,-1.4293392215557796,-1.3478282677127593,-1.2647468074670734
2485073.6015037596,2091.7995462122485,-0.1354459617544128,-0.1308800192472009,-0.12635401744024788,-1.4301597637254062,-1.346949353416873,-1.2622183738893358
2485348.22556391,2092.551441970917,-0.13605985746046184,-0.13137201579820745,-0.12675211323305535,-1.4307155357000645,-1.3458352431720433,-1.2594126201491973
2485622.84962406,2093.3033377295856,-0.13665345886527946,-0.1318488052766948,-0.12710573970918645,-1.4310162618156945,-1.3444385419677003,-1.2563373911787081
2485897.4736842103,2094.055233488254,-0.13721791979118225,-0.13229648355139226,-0.1274451948542494,-1.4311018234267272,-1.342788187697161,-1.2529916357162092
2486172.097744361,2094.807129246924,-0.13775380259795092,-0.13273208380541324,-0.12774535868480036,-1.4309462344080626,-1.3409085456415233,-1.24939991383984
2486446.7218045113,2095.559025005593,-0.13825276235900225,-0.1331317810026058,-0.12802617575847616,-1.4305294822935466,-1.3387882784887615,-1.2455334845135146
2486721.3458646615,2096.3109207642615,-0.13874518942534925,-0.13349117616456435,-0.12827861403112448,-1.4298906267169067,-1.3364105254932015,-1.2414939682595487
2486995.969924812,2097.0628165229314,-0.13922468788905173,-0.1338423608832412,-0.12851224313260082,-1.4290316440658524,-1.3337859963483631,-1.2372023088301445
2487270.5939849624,2097.8147122816,-0.1396638938445639,-0.13416470687660162,-0.1287122151753844,-1.427922787500761,-1.330955399368908,-1.2327083350240728
2487545.2180451127,2098.5666080402684,-0.14009261958023644,-0.1344770220394534,-0.12888007564631607,-1.4265804372374302,-1.3278863553562457,-1.2279716221096142
2487819.8421052634,2099.3185037989383,-0.14049884189276862,-0.13477339782674008,-0.12904392230147335,-1.4250246635664148,-1.3246291173565188,-1.2229923786195
2488094.4661654136,2100.070399557607,-0.140882322759095,-0.13503527361313084,-0.12916775182662846,-1.423275389209438,-1.3210948030007539,-1.217767805462185
2488369.090225564,2100.822295316276,-0.14124003078028188,-0.13527443430755737,-0.12926308891715751,-1.421277939037219,-1.3173800366749155,-1.2124062992764304
2488643.714285714,2101.5741910749443,-0.14158274910769167,-0.13548261694265162,-0.12934859429775344,-1.4190627109704645,-1.3134486924189348,-1.2068467130967666
2488918.338345865,2102.326086833614,-0.14191542935756507,-0.13567483211146694,-0.12942348825677485,-1.4166323350891146,-1.3092876928342463,-1.2009905647895882
2489192.962406015,2103.0779825922828,-0.14221892722097193,-0.13585909659604828,-0.12945725809275668,-1.4139979951489585,-1.3049288833906436,-1.1949262540693368
2489467.5864661653,2103.8298783509513,-0.14251947581840577,-0.13600873656446405,-0.12947412897014213,-1.4111957991996156,-1.300332747848661,-1.1886715690616267
2489742.210526316,2104.581774109621,-0.14278268145042208,-0.13613670774451925,-0.12946187643196336,-1.408185648410532,-1.2955637374641786,-1.182223257967367
2490016.834586466,2105.33366986829,-0.1430343248688198,-0.13623109326143193,-0.12942530054578352,-1.4049612947973926,-1.2905825715666852,-1.1755465829941407
2490291.4586466164,2106.0855656269587,-0.1432594797627743,-0.13633034922802628,-0.12937136257799625,-1.4015403036175715,-1.2854050577213139,-1.168717473882224
2490566.082706767,2106.8374613856286,-0.143459768882079,-0.13639418870010314,-0.12929421809953293,-1.3979256800603386,-1.2800197727307143,-1.1615882761806449
2490840.7067669174,2107.589357144297,-0.14363863171035537,-0.13645288831318764,-0.12918921366007216,-1.3941196278014596,-1.2744260628760102,-1.154263238675839
2491115.3308270676,2108.3412529029656,-0.1438056439627537,-0.13647361504922273,-0.1290740771220055,-1.3900958229042757,-1.2686274844293877,-1.146888195642024
2491389.954887218,2109.0931486616346,-0.14393909744382843,-0.13647722573738072,-0.1289337849455409,-1.385894742936286,-1.2626928541848863,-1.1392098953002356
2491664.5789473685,2109.8450444203045,-0.14407009592900558,-0.13645243810013039,-0.1287838399473088,-1.3815097707247135,-1.2565719083036844,-1.1313228909027593
2491939.203007519,2110.596940178973,-0.14416373850667547,-0.13641846777739197,-0.1286134262480285,-1.3769431602983369,-1.2502499220396617,-1.1232701494279511
2492213.827067669,2111.3488359376415,-0.14425519472514317,-0.13636048225103536,-0.1283973374573564,-1.372192044748903,-1.2437521388662878,-1.1150576538811168
2492488.4511278197,2112.1007316963114,-0.14432570826988136,-0.13626923816928996,-0.1281814272369169,-1.3672580132950427,-1.2370915271414622,-1.1066609381326038
2492763.07518797,2112.85262745498,-0.14436747282863438,-0.13616937805597462,-0.12794170945049635,-1.3621603326697582,-1.2302172845875752,-1.0980740389291936
2493037.69924812,2113.6045232136485,-0.14440392311250622,-0.136056770688058,-0.12768734184534675,-1.3569335218619587,-1.2231230045491093,-1.089329088611041
2493312.323308271,2114.3564189723184,-0.14442512384962375,-0.13591175969681882,-0.127403464023168,-1.351410549149151,-1.215873370412302,-1.080415395792443
2493586.947368421,2115.1083147309873,-0.14442114275587167,-0.13574109462651146,-0.12710532932820753,-1.3458040076142714,-1.2084777140074445,-1.0713041545217603
2493861.5714285714,2115.860210489656,-0.14438760399608178,-0.13557930379238006,-0.12676839533036843,-1.339964647038128,-1.200899662477336,-1.0620513880447566
2494136.1954887216,2116.6121062483244,-0.14435492465296706,-0.13540440864686265,-0.12642689992301634,-1.333957594111795,-1.1931729077472264,-1.0526251476422097
2494410.8195488723,2117.3640020069943,-0.14428493530572453,-0.13518625534985707,-0.12607707049184624,-1.3278252058550326,-1.1852177202891645,-1.0430359340825415
2494685.4436090225,2118.115897765663,-0.14421234091237145,-0.13495152996753887,-0.12568861745514961,-1.321464583020901,-1.1771018981445185,-1.033302322435623
2494960.067669173,2118.867793524332,-0.14413283078616848,-0.13469037934108266,-0.12528135645524616,-1.3149065262752277,-1.168818745309774,-1.0234320873540697
2495234.6917293235,2119.6196892830017,-0.14400853606238465,-0.13441261242652394,-0.12486631769422218,-1.3082040988139327,-1.160445688525447,-1.0134499267222887
2495509.3157894737,2120.37158504167,-0.14388669870605125,-0.13412732498444885,-0.12442104221827595,-1.3013915985050108,-1.151894004633598,-1.003275511689274
2495783.939849624,2121.1234808003387,-0.14374364877454188,-0.1338240782993269,-0.12397226475250862,-1.2944234786854538,-1.1432320242001088,-0.9929559715603691
2496058.5639097746,2121.8753765590086,-0.14359145982938087,-0.13349681207266412,-0.12350501377022652,-1.2872984540104002,-1.1343891101413623,-0.9824648613352458
2496333.187969925,2122.627272317677,-0.143410603315737,-0.13315634452549968,-0.1230063143887822,-1.2800182222279628,-1.125372422009872,-0.9718840087240839
2496607.812030075,2123.3791680763456,-0.1432043930277885,-0.13279317159283766,-0.12248243832375647,-1.2725592435660245,-1.1161591403051376,-0.9611110361344435
2496882.4360902254,2124.1310638350146,-0.14296816201106755,-0.1324096936502622,-0.12194715448082379,-1.264967702508548,-1.1068006143748073,-0.9502642371966427
2497157.060150376,2124.8829595936845,-0.14273515658565697,-0.13202597843483466,-0.12139123924148751,-1.2572249756272715,-1.0973221089377805,-0.9392912551229123
2497431.6842105263,2125.634855352353,-0.14247931895651514,-0.13162010120937787,-0.12081132721052602,-1.249332680868355,-1.0876717870593464,-0.9280443216595983
2497706.3082706765,2126.3867511110216,-0.14221230363621493,-0.13118261296279415,-0.12022755875437677,-1.2412679151061905,-1.0778775756628565,-0.9166282533047403
2497980.932330827,2127.1386468696915,-0.14193620110280342,-0.1307368405054618,-0.11962409624430846,-1.233061966766978,-1.0679829479457679,-0.9050994237699981
2498255.5563909775,2127.89054262836,-0.14163233728852923,-0.1302772291475628,-0.11900823426419187,-1.224711051285883,-1.0579527086944247,-0.8935352066763934
2498530.1804511277,2128.642438387029,-0.1413083734570658,-0.1297930145503669,-0.11837589680710917,-1.2161910062234336,-1.047790622834623,-0.8818924398613033
2498804.8045112784,2129.394334145699,-0.14097043961499423,-0.12930778358680886,-0.11772502255882561,-1.2075258872618049,-1.0374768402329504,-0.8701231626034494
2499079.4285714286,2130.1462299043674,-0.14060371794125234,-0.12879855309708327,-0.1170412741187614,-1.1987618538204299,-1.0270575044279382,-0.8582377801620118
2499354.052631579,2130.898125663036,-0.1402262225029926,-0.12827890716693058,-0.11633928779685862,-1.1898643407582097,-1.0164975773749516,-0.8462327550867751
2499628.676691729,2131.6500214217044,-0.13984107628327658,-0.12772022807835473,-0.11563446263478167,-1.1808199752682906,-1.0058293099570919,-0.8339351358552293
2499903.30075188,2132.4019171803743,-0.13943445190278075,-0.1271605318122698,-0.11489414254769578,-1.171624935874299,-0.9949674676706688,-0.8216472247203181
2500177.92481203,2133.153812939043,-0.1389974470424278,-0.12658134911078933,-0.1141481555854565,-1.1623038522545892,-0.9839699837283841,-0.8091286181590011
2500452.5488721803,2133.905708697712,-0.13856838153507248,-0.12598588328304594,-0.11338745973806393,-1.1528937983536787,-0.9728411152342625,-0.7965135574695286
2500727.172932331,2134.6576044563817,-0.13812534226702808,-0.1253863861215338,-0.11261045558648648,-1.143309346446004,-0.9616150280352203,-0.783889106806669
2501001.796992481,2135.4095002150502,-0.1376507495421979,-0.12475943159056838,-0.11181477297292387,-1.1335843560891607,-0.950224346440556,-0.771174832995683
2501276.4210526315,2136.1613959737188,-0.13717961585156493,-0.12410920843784576,-0.11100666139292409,-1.1236678615317433,-0.9387395383383814,-0.7583185837232345
2501551.045112782,2136.9132917323886,-0.13666822541257567,-0.1234481826372508,-0.11018111225823966,-1.113750091631526,-0.927148746595507,-0.7453694360839558
2501825.6691729324,2137.665187491057,-0.13615425074143953,-0.12277328725705255,-0.10935472110530091,-1.1037160324433737,-0.9154854540350698,-0.7323130581824477
2502100.2932330826,2138.417083249726,-0.1356230272450008,-0.12208149674879669,-0.10849775295452152,-1.0934385798872244,-0.9036278665963727,-0.7191512839490385
2502374.917293233,2139.1689790083947,-0.13506877462319183,-0.12138070931043048,-0.10761716101865447,-1.0830998036392736,-0.891651965571585,-0.705885944121961
2502649.5413533836,2139.9208747670646,-0.1345098305400139,-0.12064967064238064,-0.10671769474260738,-1.0726083870500513,-0.8795782408424698,-0.6924603028812023
2502924.165413534,2140.672770525733,-0.13394531831984852,-0.11988386372760307,-0.1058271210111413,-1.0620246676403524,-0.8674113799887695,-0.6788964886009252
2503198.789473684,2141.4246662844016,-0.13336655830824937,-0.11912761388987853,-0.10492494813318314,-1.0513521271937787,-0.8551529853947715,-0.6652499774522997
2503473.4135338347,2142.1765620430715,-0.13276247233233304,-0.11834684639855064,-0.10399882574400722,-1.0405798209855845,-0.842723238956405,-0.6514836686500811
2503748.037593985,2142.92845780174,-0.1321453037986795,-0.11755646904138298,-0.10305121247869194,-1.029676758875173,-0.8301905360228111,-0.637639429011909
2504022.661654135,2143.680353560409,-0.13152062220421878,-0.11675969588468815,-0.10208049240177376,-1.0186040052909104,-0.8175717432565741,-0.6237095149743317
2504297.285714286,2144.432249319079,-0.13088231971664618,-0.11595134744147259,-0.10111161342140987,-1.0073755142949796,-0.8048423868201144,-0.6096909138463021
2504571.909774436,2145.1841450777474,-0.13022716877826482,-0.11512844399013356,-0.10010981402879311,-0.9960377667570831,-0.7920044830044015,-0.5955973440992043
2504846.5338345864,2145.936040836416,-0.12954837556550747,-0.11427427727005364,-0.0991018665756303,-0.9846107953715764,-0.7790658854985393,-0.5813892399713086
2505121.157894737,2146.687936595086,-0.12887121140559119,-0.11340266455068305,-0.09808024045621637,-0.9730901662892221,-0.7660101946657036,-0.5670779427625156
2505395.7819548873,2147.4398323537544,-0.1281491798255339,-0.11253265571703805,-0.09704488763897229,-0.9613852270178227,-0.752922112523726,-0.5525772017228315
2505670.4060150376,2148.1917281124233,-0.12744233407732997,-0.11166227219157993,-0.09599624085414266,-0.9496996218368341,-0.7397155236946109,-0.5381932176384834
2505945.030075188,2148.943623871092,-0.12671952402309256,-0.11076707501837474,-0.0949283894489015,-0.9379226772584079,-0.7263897883945212,-0.5237317802166371
2506219.6541353385,2149.6955196297617,-0.12596707985382063,-0.10985048881476026,-0.0938460373541734,-0.9260037986917891,-0.7130254622457441,-0.5091331400889174
2506494.2781954887,2150.4474153884303,-0.1252078355898509,-0.10891896496456832,-0.0927530687563066,-0.9140268526940488,-0.6995954698395613,-0.4944198548621632
2506768.902255639,2151.199311147099,-0.12445172891005263,-0.10798112956577398,-0.09163830702623008,-0.9019504107960574,-0.6859828223671542,-0.47971469527087596
2507043.5263157897,2151.9512069057687,-0.1236666832833253,-0.10701962987154613,-0.09050942706422076,-0.8897517451317455,-0.6722766769114338,-0.4649976336926763
2507318.15037594,2152.703102664437,-0.12286450339634175,-0.10604318844466679,-0.08937041361755754,-0.8774519700098234,-0.6585094505496492,-0.4502039000036162
2507592.77443609,2153.454998423106,-0.122056275627408,-0.10505565876885971,-0.08821184323816965,-0.8649294784766546,-0.6446105067802602,-0.4352741572429301
2507867.3984962404,2154.2068941817747,-0.12124498179056711,-0.10405294815104033,-0.0870473975617375,-0.8524224832462275,-0.6305625937931278,-0.42021085368873645
2508142.022556391,2154.9587899404446,-0.12039739956129636,-0.10303310513073272,-0.08587043990601174,-0.8397579379810208,-0.6166001612885368,-0.405066923264197
2508416.6466165413,2155.710685699113,-0.1195486713760475,-0.1020104847022696,-0.08467115285172276,-0.8270465295077372,-0.6025401800930839,-0.389813344404931
2508691.2706766916,2156.4625814577817,-0.11866692975783538,-0.10095975633492257,-0.08347775755187407,-0.8141782432896392,-0.5882889238234266,-0.37460936877924395
2508965.8947368423,2157.2144772164515,-0.1177938244714273,-0.09990744862214626,-0.08226045344232435,-0.8012746965241031,-0.5739209499321751,-0.3593378158548763
2509240.5187969925,2157.9663729751205,-0.11691457407236974,-0.09884633047166443,-0.08102819325127786,-0.788236361396461,-0.5595134569026566,-0.3439923736036067
2509515.1428571427,2158.718268733789,-0.11600280916258508,-0.09776849529291746,-0.07979963378010183,-0.7751077967546646,-0.545083915012423,-0.32863899939960245
2509789.7669172934,2159.470164492459,-0.11508995938733754,-0.09666438626234539,-0.07855496729791614,-0.7619136836037592,-0.5305896646792707,-0.3131499382492489
2510064.3909774437,2160.2220602511275,-0.11414384560545095,-0.0955543338529738,-0.0772877385308304,-0.7486996577434284,-0.5160515850144135,-0.29758069345546845
2510339.015037594,2160.973956009796,-0.1132067764727558,-0.0944309345815313,-0.07600819574015044,-0.7353189627367185,-0.5014301345145995,-0.2820794953359148
2510613.6390977446,2161.725851768466,-0.11224400961401586,-0.09330129213179189,-0.07470643305663509,-0.7218842592534506,-0.48670392072978885,-0.26650046227515856
2510888.263157895,2162.477747527135,-0.11127263498802396,-0.0921498471863295,-0.0733854739105989,-0.708322269867543,-0.47184067166499416,-0.2507931099221363
2511162.887218045,2163.2296432858034,-0.11025467096048333,-0.09098845512798413,-0.0720592171261505,-0.6946869730019943,-0.45697152137290703,-0.23503751272444157
2511437.5112781953,2163.981539044472,-0.10926854236510998,-0.08981537014895763,-0.07071811199696804,-0.681005933173836,-0.44199540880892974,-0.21924109337572506
2511712.135338346,2164.733434803142,-0.10823442194813863,-0.08862566600497454,-0.06939690316458635,-0.6671900067445145,-0.4269713995606125,-0.20342039323087843
2511986.7593984962,2165.4853305618103,-0.10718390098231492,-0.08742434118620437,-0.06804787844117205,-0.6533433004811243,-0.4119207178195199,-0.18760319778814769
2512261.3834586465,2166.237226320479,-0.10615187788387596,-0.08621270006947626,-0.0666832107629216,-0.6394507443162442,-0.3968230068788571,-0.17172840752781543
2512536.007518797,2166.9891220791487,-0.10510715726125257,-0.08498927316772235,-0.06531666271261612,-0.6254797760085112,-0.38170698451342555,-0.1558431185587196
2512810.6315789474,2167.7410178378177,-0.10404660969100499,-0.08375424173703921,-0.06393537531012729,-0.6113865199705806,-0.36653736136169657,-0.14003127967662424
2513085.2556390977,2168.4929135964862,-0.10296789569837406,-0.08251393648768911,-0.06252427476157876,-0.5972867724343236,-0.35129190674790567,-0.12411576642983964
2513359.879699248,2169.2448093551548,-0.10188252875344393,-0.08124836908846815,-0.06112401762304671,-0.5830891754038211,-0.33595639395904014,-0.10824236610954502
2513634.5037593986,2169.9967051138246,-0.10079351465404472,-0.07998474981829634,-0.05970516662270725,-0.568874833942031,-0.3206083991924629,-0.09230599120727842
2513909.127819549,2170.748600872493,-0.09967700253424708,-0.07869768341090656,-0.05827300045481159,-0.554487033696316,-0.30519178988325035,-0.0763169808410828
2514183.751879699,2171.5004966311617,-0.09853139262149878,-0.07740384342374135,-0.05684349988890377,-0.5401205681040455,-0.2897448215333608,-0.06037865003701977
2514458.3759398498,2172.2523923898316,-0.0974102916903079,-0.07609056942417133,-0.05539555861139496,-0.5257044596830085,-0.27425323834886783,-0.044310365793570554
2514733.0,2173.0042881485006,-0.09626292591099629,-0.0747812747069347,-0.05393790015804018,-0.5110581327922669,-0.25877848328430086,-0.028287805882976087
