JD,year,rho_lo,rho_med,rho_hi,theta_lo,theta_med,theta_hi
2462302.900394737,2029.4554326760242,0.241822687005351,0.24409782277372086,0.24643589026017604,178.86127637480087,179.1026467154055,179.33468824151785
2462527.414718045,2030.0701325219277,0.2880804710055615,0.2904475392842311,0.2928639655736986,180.08818990642195,180.37914906749515,179.90937713186136
2462751.9290413535,2030.6848323678323,0.33338922859890846,0.3357835428893613,0.3382126214072901,180.49975266542407,180.69641999026044,180.88585299968938
2462976.4433646617,2031.2995322137358,0.3776098274328437,0.37998527065102095,0.38238486573820163,181.02644857998143,181.20878263747665,181.38553906577326
2463200.95768797,2031.9142320596393,0.42061886882614563,0.42293439052713566,0.42525954971051705,181.4440716692624,181.61599586467185,181.78315835758983
2463425.4720112784,2032.5289319055441,0.462392312536031,0.46459754596148195,0.46683359973863214,181.7846052719181,181.94887085972215,182.10907206947485
2463649.9863345865,2033.1436317514476,0.5027519619740937,0.5049099186513587,0.5070667430079108,182.0698069967352,182.2275960683857,182.38213935500474
2463874.5006578946,2033.7583315973511,0.5415856389155769,0.5438045699917193,0.5459953378904645,182.31346640635897,182.46621279941397,182.61552555348567
2464099.014981203,2034.3730314432546,0.5788907685879644,0.5812721159547936,0.5836545931936927,182.5246878689658,182.6735849881891,182.81822880483202
2464323.5293045114,2034.9877312891595,0.6144911201498132,0.6173240805151274,0.6200627994400089,182.71122921208257,182.8560590280648,182.99699256188546
2464548.0436278195,2035.602431135063,0.648462618798872,0.6519458980440108,0.6552078516045191,182.87724883403675,183.018677651119,183.15665772589364
2464772.5579511276,2036.2171309809664,0.6807960909332572,0.685146565580002,0.6890988017651608,183.02688522445087,183.1652741185458,183.30119546826506
2464997.0722744362,2036.831830826871,0.711539170187213,0.7168995114723129,0.7217101787403285,183.16321501660994,183.29854614640305,183.43248688687797
2465221.5865977444,2037.4465306727748,0.7407812804102126,0.747222490592985,0.7530187824876552,183.28755583704938,183.4212106833954,183.5536325508671
2465446.1009210525,2038.0612305186783,0.7685408794044754,0.7761468494127863,0.7830976331467515,183.40208033041137,183.53393766266893,183.66532823547251
2465670.615244361,2038.6759303645829,0.7947984223737704,0.8036812305208023,0.8118910101994585,183.50839061451714,183.63821766916277,183.76928840762343
2465895.1295676692,2039.2906302104864,0.8196176996579548,0.8298638600707138,0.8394077384049321,183.607426965385,183.73650197843583,183.86678127420956
2466119.6438909774,2039.9053300563899,0.8430306965475284,0.8547072246533904,0.8656959726918257,183.69953408193254,183.82880749029815,183.95886954278296
2466344.1582142855,2040.5200299022933,0.8650360946703173,0.8783022566666543,0.8908171285317731,183.78674532316379,183.9158637932751,184.04539873747336
2466568.672537594,2041.1347297481982,0.8857498372283206,0.9006383544034683,0.914660842651195,183.86965897935184,183.99847345996122,184.12857596472392
2466793.1868609022,2041.7494295941017,0.905206942963554,0.9216725508744213,0.9373856625313144,183.94897479999327,184.0775243532214,184.20747842041044
