K1 [km/s],K2 [km/s],$\gamma_{AB}$ [km/s],$\pi$ [mas],$MA$ [$M_{\odot}$],$MB$ [$M_{\odot}$],$a$ (AU),$d$ (pc)
4.019832517212926,3.4889316425203387,9.010546649835419,21.83656858096539,1.2896239272858872,1.4858623581787263,57.05553949947167,45.794740885785735
3.968799113232431,3.534918737691373,9.047996467626854,21.868347741514704,1.299898412060873,1.459449579440336,56.735463642054185,45.72819180580377
3.553066791276352,3.899185320812745,9.308099399056296,22.38616825284882,1.334369853294413,1.2159219998377613,50.911522861387056,44.670440635714506
4.018016745252298,3.589642238255189,9.000933804192652,22.015329359563058,1.238045130106613,1.385788815145091,49.654347686476015,45.422895277540704
3.3934188912252576,3.7806855015246015,9.320553863946303,23.066729285144252,1.2356229687579294,1.1090545148291566,50.979571492067,43.35248346821469
4.141518291981911,3.423928610267432,9.138974537680012,21.79078397972644,1.247667406415304,1.5091545339127308,55.08477460457075,45.89096018437763
3.3003873785020548,3.803569585210548,9.323333251279017,23.205423033063646,1.243333201639266,1.0788500417918958,52.54136979676582,43.09337513800873
3.8560087129955414,3.412049404422216,9.15942834967853,22.68825208000306,1.1693498823231658,1.321500013726202,54.777137051488474,44.075673898271724
3.8560087129955414,3.412049404422216,9.15942834967853,22.68825208000306,1.1693498823231658,1.321500013726202,54.777137051488474,44.075673898271724
3.7263884845700908,3.567307620647791,9.258406759698438,22.585144129988883,1.2370431345322164,1.2922079567111342,54.54158848184401,44.27689255576569
3.864843862524754,3.7003243861661645,8.971854208956918,21.993907442014304,1.2953123397091038,1.3529029954490328,51.56084880641721,45.46713687126508
3.6507441628909305,3.6859976549262035,9.262163666471356,22.47866233932408,1.2830006105630278,1.2707297802370003,53.738407297165466,44.486632919015115
3.890303865370228,3.5395218789984857,9.02883823625298,22.4203789108914,1.1965716083604265,1.3151570501137815,50.35556781178829,44.60227920207979
4.135931884929533,3.2938151411811436,8.67879393716842,22.185318687484894,1.168591359468334,1.4673605095958933,54.25255640629077,45.07485396475808
3.9615224732000174,3.4159775314479073,8.782771694540003,22.314109215640574,1.208656262970353,1.4016833846390953,54.58247184436532,44.81469505845532
3.9429162944781813,3.5431132140133137,9.078963705365213,22.17540355528876,1.2474706499856714,1.3882345992383267,52.47155808173027,45.09500796712687
3.7172869879107555,3.818395770311993,8.993743376149293,21.886509319785535,1.4025658952575557,1.3654268089926958,55.966695687315394,45.69024623291545
3.9000577736686677,3.5909319145687304,8.94492032537987,22.183599022871732,1.2590117920910342,1.3673939923405298,52.58470426574859,45.07834815121659
3.6784582537379764,3.8401349923253756,9.28725495472966,22.042809165154445,1.3634534810383314,1.3060495844382203,53.240434127099,45.36626854170714
3.6416223770996607,3.7766813090189046,9.247781402178752,22.423206066301958,1.2879342492283954,1.2418760807333185,51.426602126614355,44.59665567194782
3.8973012974010754,3.298789220154169,9.012367304473326,23.04590011978327,1.0802488517218976,1.276242575794223,51.23926431068388,43.391665971057954
3.8072389292799174,3.34981384363522,9.10939979593602,23.10253376230976,1.095007895802165,1.2445338407947875,52.191290298377666,43.2852954696871
3.862284986329822,3.3648859365916417,9.080176799459704,22.903072200047177,1.1212818716733322,1.2870302946418366,52.45980898833689,43.66226466325073
3.7418072165725786,3.715186851480746,9.269014293002813,22.34974751970462,1.2735103072980758,1.2826353690200658,50.86529452986227,44.743234755486675
4.053157969734474,3.4522555745090173,8.868369955531708,22.135355320060242,1.1929281452755758,1.4005701823023111,51.95146119814995,45.1765957916992
3.8441035029498454,3.5379833875381888,9.113373772587545,22.516323053910085,1.183586303161746,1.2859948042869136,51.28970423034903,44.4122247493844
3.7950860114242353,3.7874366808388134,9.208989514713315,21.91332202601729,1.3570636639895077,1.35980446983422,52.02861040100632,45.63434055378359
3.985021168065596,3.6556911270148436,9.318333489144868,21.849268830459614,1.2999906846544655,1.417102872382549,51.29454515908321,45.7681219339441
3.74996730364749,4.0068649589375225,9.475512681473374,21.57344984073473,1.4580008208866249,1.364522004870815,51.327267854981166,46.35327253556878
3.7036609636743845,4.03927127064536,9.512132730728082,21.60821005319911,1.4670226910592223,1.3451324037547234,51.33301828084866,46.27870598897429
4.0559741960536,3.712451522828622,9.000675448103134,21.49670438877046,1.3618941176376929,1.4879136777756288,51.726535505053974,46.518758499669566
3.6472829250002157,4.072107249729752,9.428538638980912,21.757668532642633,1.4322551629781815,1.2828345325434163,49.67969177152952,45.96080680702155
3.774465981211295,3.690699475264471,9.195571138231772,22.445670430283243,1.2319616672853242,1.2599230672910835,48.79481954802026,44.552021874598154
3.7472887520483344,3.7322824304155002,9.21611858919203,22.441131840996473,1.2459378305168858,1.250947350607564,48.50847450711057,44.561032263673745
3.7541189557599233,3.7183284869675526,9.200320215562005,22.455345617634553,1.2410510357566775,1.2529966716843988,48.60876955633943,44.53282603740837
3.7592862439736328,3.6895803692405997,9.167622161274991,22.528492378985455,1.222131428440673,1.245220704654413,48.34830500452253,44.388234382376986
3.741390271601514,3.746001270098958,9.258349042080523,22.386808863125353,1.2635120720341098,1.2619567996661702,49.23704111274316,44.669162367628
3.8584189544356855,3.6809449786983306,9.057808444180734,22.267402714356077,1.2543782814392261,1.3148571807365297,49.52349845080494,44.908695137367204
3.925723630705259,3.6146545084128956,9.068335759634504,22.21692213399872,1.2388381346470578,1.3454497873817952,49.791825888905215,45.01073523904972
3.452992583792873,3.946903502887459,9.3896665338712,22.2976876716634,1.375792648866322,1.2036275550939455,53.53228942239161,44.84769966846524
3.8816494269941604,3.5882298486625284,9.093579145796477,22.308037457265655,1.2388578648378434,1.3401627331558634,51.300040464171005,44.826892635250765
3.610542385110832,3.8864178568332632,9.386624518477497,22.183395846936225,1.3417847327504229,1.2465387994170736,50.88817460667571,45.078761020175875
3.8739443342436473,3.400150342667166,8.98069614003276,22.725872654152283,1.1500279226106294,1.3102785777186277,52.940973091653454,44.00271070854955
3.5299874218014717,3.9991082151405513,9.616123696015247,21.92090680157292,1.4423797667667417,1.2731794590781265,54.274849392647916,45.61855077675189
3.87908702470384,3.6180962125804093,9.021484469162559,22.12080696917438,1.2755116084857567,1.3675204415881084,52.68523521182286,45.20630740973927
3.967888635567131,3.4280679230448308,9.017371243174662,22.41068238302392,1.1715559027186642,1.3560417870017176,51.82505906660297,44.62157746510652
3.6388793486489677,3.840095421599336,9.521093646520708,22.10408570972399,1.3744491516463497,1.302429779625365,54.09911497088366,45.24050499677902
4.145026695826902,3.2863058881424085,8.802940141713,22.418096764280875,1.1239513081867025,1.4176428901683444,50.86428440539411,44.6068196829856
3.718073546238606,3.745338308650275,9.27097864125204,22.18649804955524,1.3188579236530427,1.3092570959093652,53.47501903804877,45.07245793213618
4.129114614202003,3.3661914093454275,8.981821070019375,22.085261960801645,1.1943567138159203,1.4650491198736018,53.03794950173811,45.27906446275642
4.018233134471537,3.553216279655985,9.192089351703975,21.906640335291915,1.2700996487226333,1.4363202492903306,52.610994874625334,45.648259372250045
3.69347307531082,3.550604138648993,9.091614265885916,22.771391148261557,1.1958811825253275,1.2440009577099223,53.00380315132361,43.91475222085161
3.9790542881884714,3.5836090713085578,9.156661317509798,21.864010587606415,1.3060667959181427,1.4501890640267316,54.76387886391563,45.737262886565226
3.6402794999179684,3.705585213940049,9.201651851961195,22.449654891634705,1.2786032287944253,1.2560696498894692,53.1937056487044,44.54411459004765
4.040019587873797,3.7315710960857937,9.2012642432582,21.388002537978583,1.3946842081956967,1.5099676181754107,53.484663905663645,46.75518427792892
4.196454157786242,3.5120489686435934,8.971152493652921,21.58518827683796,1.2848020172903665,1.535175851910924,52.41795864076844,46.32806474396392
4.112282352188869,3.539053040725421,8.990047829652463,21.847733302723217,1.250263487680725,1.452771805567989,50.581652043087324,45.771338662183084
3.9512388923913253,3.435218621559017,8.996165242663093,22.321692700192067,1.207161593968112,1.388494988223842,53.87552078053934,44.799469889279294
3.727394275856347,3.572976044126818,9.326160455719553,22.636161646474918,1.2155535024094515,1.2680877539959536,52.5129264551076,44.1771010305419
3.9375092089666555,3.561440833933758,9.00817022231869,22.151870781042007,1.2440863287595871,1.3754549365431084,52.35284061378124,45.14291410799575
3.8242464470991693,3.507664632576633,9.130129942752665,22.55574698824379,1.1944230068419277,1.3022248187089065,52.276513431913195,44.334599094466114
3.8944903307779843,3.417714546268708,9.069784142198047,22.61568997166563,1.1573429281858036,1.3187938261651184,52.08108662817111,44.217090049114724
3.8529495628987753,3.774214525763937,9.221732971444585,21.890068663152412,1.336220866393288,1.3640961762935713,51.166770436244015,45.68281696088517
3.7872053525334777,3.7635428587570643,9.15984607259044,22.120211985994512,1.3006099974606122,1.3087873125930396,50.28395657864092,45.20752335615741
3.8547697334042614,3.7971923428170773,9.257943020639965,21.780261791678022,1.3540094417810788,1.3745404877355027,51.39028447843442,45.91313040975881
3.9798817390096506,3.6288391145145145,8.970116779296026,21.91147610286201,1.2729229651714222,1.3960615790291182,50.77285209810011,45.6381849997492
3.796247365307695,3.7928515984575104,9.2454067611035,21.89407933009735,1.3711028805863446,1.3723304386885338,53.19978410198587,45.6744485540125
3.87503101094269,3.730167811148277,9.330701841084451,21.97343652900064,1.3191243766130905,1.3703533260324352,51.255718538253056,45.509495006855005
3.7543355681699855,3.7352684468982087,9.156461435548024,22.251024624100893,1.2823462805617007,1.2888921694024842,50.46878970574278,44.94175063367031
3.6618221118401055,3.59229373922287,9.132244520034408,22.824881800990234,1.1888663420625885,1.2118766936717804,52.02162361978702,43.81183695578288
4.024234481442351,3.476787193483684,8.933246919830067,22.194439087606384,1.2112644406043558,1.4019874834907415,52.180251216155256,45.056331275270246
3.544438958252818,3.6315077969032146,9.35245216307562,22.822576120332098,1.2453102594825087,1.2154527666402715,55.773857559585196,43.81626310402021
3.518976374456625,3.6645203371931614,9.347891253895892,22.759107220654865,1.2700147703214681,1.2195735214271861,56.485339959993134,43.938454628503926
3.529239958135897,3.65259806515658,9.327901151089014,22.760662927530035,1.2667607243480488,1.2239787915385252,56.64056742353194,43.935451405084315
3.6393861408062875,3.5449564328602676,9.112868019573057,22.806706943750882,1.2077060367780967,1.2398766234968692,55.21574340052216,43.846750978400394
3.6291696419155763,3.8283779653639023,9.012052104536611,21.996716694051987,1.414098557515763,1.3405164281173576,57.51787361766471,45.4613301570777
3.727361913548413,3.5737324853073984,9.153546332717413,22.464366306055297,1.2479581615937625,1.3016060212538194,55.95447215496046,44.51494363900436
3.728446936403905,3.5796697210831865,9.148221419446577,22.444302593244593,1.2518743712207179,1.303904417955095,55.97921534885559,44.55473703607014
3.7674940647179676,3.4973649662463306,9.335433877276984,22.582288719725245,1.2124988248653896,1.3061496784708517,55.83964311331966,44.2824911332622
3.7760712649813177,3.487811380468817,9.336824323678156,22.585614151325615,1.207564741754015,1.3073672927029116,55.73204026538785,44.27597112480145
3.7308923253337594,3.5156843525430146,9.321594045918959,22.668841496437167,1.2051547880190931,1.2789267461418539,55.03059064734488,44.11341444851377
3.7938188691657153,3.826831840696692,9.042158341665113,21.766369324013755,1.3971626060180307,1.385109688289558,53.480940740576855,45.94243463914534
3.9529128900556283,3.499096334572701,8.77367428965541,22.125071779414007,1.2446388050980841,1.4060626818199506,53.51815344631374,45.197593479919796
3.894838269202437,3.475716825757751,9.06573248430025,22.458726491968022,1.1938223488444182,1.3377801483855571,52.960047502418206,44.52612218941411
3.5127406259455323,3.9894178248881795,9.60366240958362,22.037653193841205,1.4302586645495226,1.2593636307609704,54.02186775440507,45.3768825202979
4.095553485416705,3.3822838027026743,8.908057062108822,22.059410358624202,1.2107794574475645,1.4661135245534076,54.36083508492753,45.332127366180785
4.109915037892414,3.399751855671011,8.860466187975902,22.01802174212873,1.2104199089446535,1.4632606134585469,53.61469093202624,45.41734092698369
3.8785015279661583,3.712797613151773,9.039846493197246,21.856734620155116,1.3385766864863702,1.3983179975786728,53.01928018739822,45.752488529455505
3.926889881819167,3.590238333491018,9.17954716210343,22.139238342619308,1.247838624276455,1.3648466794263365,51.312470200398,45.168672224596925
4.146964765380136,3.4405135029004352,8.994530254588835,21.809198173200254,1.2493242050363185,1.5058518021959615,54.23208446537424,45.85221300014723
3.0874657675663175,4.215914098532912,9.764299812367137,22.670621380470106,1.427737161927692,1.045583356185554,52.323633808710184,44.10995107798248
4.197770981020784,3.293662302120701,8.8339167444278,22.15914569997021,1.1450752664602757,1.4593978628399882,51.8816432336298,45.12809354384742
3.461635444783576,3.930656291535402,9.451038997661387,22.350130139863936,1.3719853280566088,1.2082748246269561,53.74287708945227,44.74246877947208
4.02070486182231,3.4740771549958245,8.90711544401872,22.131081338159245,1.2260119421339997,1.4189184512789872,52.68442418642328,45.18532035195959
3.585326006409959,3.6945838256923333,9.266418400553151,22.601723717204035,1.2686646083821804,1.2311471138409407,54.71819445953304,44.244413059470226
3.3817162525230398,3.8865544685844124,9.610475640457704,22.602947004012606,1.336757833246699,1.1631216613373097,54.67069236000976,44.24201852185356
3.5259579391411813,3.770972503461025,9.463766029722487,22.554050801888394,1.3011389233741009,1.2165989310677392,54.704204009418575,44.33793329561324
3.751649431047828,3.6738596224778375,9.151151550568994,22.046599054205995,1.3345089423682037,1.3627656548801934,56.568086646743474,45.35846991825356
3.610976171388019,3.8306739529398177,9.260048198330335,22.022659315462654,1.3920844185002381,1.312245240790369,56.49193786827145,45.407776857260615
4.016807750526236,3.3836042685099605,8.879228591617384,22.570678489911522,1.1288574714874708,1.3401104505365633,49.78524432846313,44.30526979713848
3.780598434388466,3.846502759608907,9.376646954901442,21.901909644822453,1.3613442746608955,1.3380195869065161,51.02998118085845,45.65811914197158
3.6251360308080423,3.687462908508788,9.375491942550656,22.58257676965151,1.2479391627258496,1.2268460280956117,52.11819517566662,44.28192629212666
3.6698832085987254,3.8596449407397593,9.290675974259873,21.975489523069985,1.3755470553431,1.3079174687176072,53.14572683872587,45.50524341904624
3.7780054549620155,3.551975989360271,9.120187581618513,22.536384588193812,1.2215933501028033,1.299329261869513,53.4500887768433,44.372689687052656
3.680235549683297,3.850489285840629,9.356816888041958,22.036185646263753,1.3564975958665202,1.296518521354099,52.24146935956507,45.379904492207366
3.951565477013855,3.5573579900466927,9.239320637261793,22.034806720622917,1.2825119553146267,1.424633107114501,54.44217962897535,45.38274434075591
3.960473476537371,3.4656610681474,8.995076405017281,22.38196552295083,1.1743737856518512,1.342045900668877,50.54904762116283,44.678828540531164
3.6014662677238327,3.864756258063282,9.47538295080586,22.15621785888719,1.3845649210437025,1.2902401925629943,54.62102344448038,45.1340570113994
3.801644093022441,3.6737804665342733,9.251722434431555,22.331263134703228,1.2393120250412177,1.2824455032976512,49.758572914081284,44.78027033078931
3.902633225752683,3.5809455060634257,9.028901743787845,22.150389150391582,1.2578098511291962,1.3708029090038023,52.37900492143512,45.14593369942313
3.972611694008061,3.485749924655358,9.07698133676844,22.21506564780837,1.218940678727149,1.389192598230457,52.21931250428223,45.01449673180035
3.5508007085890356,3.9411725509017175,9.427480138501775,22.191011738352277,1.3682230094032681,1.2327009712339032,51.09336701642486,45.06329011902239
3.980184537618196,3.3987346618707797,9.008313495327496,22.5108407513897,1.1538835048060208,1.3512879765417325,51.61797371445815,44.42304092699271
3.9288395834120236,3.4770726135975853,8.998935025682853,22.383061802649706,1.1983850360602972,1.35408807611035,52.39636601347937,44.67664025667927
3.6436227680923796,3.8217608877075837,9.367373851630067,22.222709116589936,1.3354144168646103,1.2731687086382149,52.73271974270078,44.999014060507555
3.589175620601699,3.9185834253399223,9.417617159348378,22.121234490354567,1.373420931655787,1.257967073725223,52.02011510543672,45.205433739967184
3.5537551783094004,3.95388625747389,9.439482749684384,22.109388326777143,1.3875965485157746,1.247172553426633,52.153261411311874,45.22965471590542
4.051142041114445,3.3637153684262677,8.910685753428677,22.278651521311136,1.1862542803927918,1.428683482514624,54.04373328949744,44.88602010060743
3.7622237298724963,3.806382684312099,9.36035246753381,21.95883302571132,1.3538191946071914,1.3381131437204759,52.609928657607064,45.53976064343276
3.74322056581418,3.623744783239802,9.087532079906723,22.482628883775746,1.2368057994055184,1.2775835996137301,52.37687773411497,44.478784272493826
3.802261314153902,3.7366650559065393,9.11623817507749,21.94012712782277,1.3534863987120984,1.377246527601326,53.96458116391514,45.578587315106184
3.8091413224257273,3.735314077208839,8.866081082236693,21.94525182231633,1.358090701517056,1.3849329142936042,54.45872660761181,45.56794372179821
3.7390409929271624,3.5889428235710343,9.094764044904508,22.581030060626215,1.2075249056219397,1.2580264841356485,51.7313248927982,44.28495942457764
3.634883390326187,3.899712838589978,9.081861600450686,22.11339925714067,1.3708817482147033,1.277785186482771,52.29803783915884,45.221450957029525
3.8781619811723744,3.565460601088928,8.871442486159076,22.160377182283025,1.2641944893491288,1.3750680638299762,53.65769846749398,45.12558571428509
3.837633350985608,3.6244024711149296,9.029569808267029,22.098356460047732,1.296005187061276,1.3722517762732709,54.087371456737,45.252234111071985
3.64775587660236,3.7555715286636064,9.173487967756998,22.341312674779456,1.3049606768814506,1.2674976209341913,52.95302619768464,44.760127328098974
3.4940138682207005,3.976439329648746,9.293131036954854,22.150658871607508,1.4000212861077828,1.2301693510050047,52.93181022619142,45.14538397238332
4.222556299691118,3.177730862266253,8.683906876307992,22.397382631122092,1.0996723904610808,1.4612403570975443,52.64827405333316,44.64807412855726
3.3547574999255514,4.013438837721955,9.556063183181134,22.50057457672418,1.366047806053752,1.1418534847330233,52.181909323103866,44.443309507058295
3.715437559459522,3.7001572195961283,9.184611119079852,22.248017568764418,1.2947798368823178,1.3001268193972904,52.874650736955836,44.94782498751581
3.7508166599996704,3.6597728359691675,9.237521739926299,22.39477363910055,1.2549485210081373,1.2861677571287713,51.46769421225827,44.65327563097277
3.660827370551752,3.7317466060997027,9.253260818813985,22.42992006687131,1.2774484017922663,1.2531713879245572,52.091435665809065,44.58330645043121
3.73923153921626,3.6415908376122963,9.18039325170192,22.518858088575737,1.228969294860951,1.2619212187730373,50.98954799308851,44.4072250940344
3.707785529807165,3.759084524898358,9.299345735406657,22.084585999104245,1.351478355731111,1.3330351733346264,54.9254095163751,45.280450357573386
3.591724554683061,3.6626357901262985,9.328472814914672,22.707718935378665,1.2505386469559727,1.2263273287942766,53.82834613304294,44.03788873932195
3.701600784705701,3.6964676156466947,9.414882984548406,22.174219507821707,1.3381410928050654,1.3399993275222035,57.124966732363426,45.09741592696245
3.7779094030315883,3.764500525994181,9.349610339998467,22.111545388579714,1.315613783905655,1.3202999045039379,51.63217035123683,45.22524239832125
3.683705487200822,3.7218206805077503,9.35380972130882,22.329100814727063,1.295319781995531,1.2820544024613638,53.14630968377026,44.78460679170987
3.6474830038070727,3.7799976461609552,9.436281517891237,22.31687896023903,1.310756075433837,1.2648051546109893,52.44060372005846,44.809133113176564
4.323681391810095,3.171339835792378,8.540050921887806,22.247000676579674,1.0795756507551102,1.4718514551925594,49.72342223353999,44.94987951579203
3.907196058935176,3.6374941859914975,9.21280695005793,22.118165540679556,1.272802011942043,1.3671738704124317,50.85053324229104,45.211706104686115
3.496555489039316,3.860634078601933,9.312642147166388,22.452248224860078,1.3269490391269991,1.2018105969046324,52.95220553337414,44.53896954928361
4.135009845049361,3.384260103596529,8.747927429615329,22.130470550120307,1.181844691116546,1.4440200467726403,51.56818373135615,45.18656744036397
3.9607573668768,3.4702197081818134,8.937180057893384,22.17320443346027,1.2394143815137775,1.4146134985688783,55.140532910215946,45.09948045628259
3.827750088682317,3.5912421264903713,9.333880038790543,22.42230656507381,1.2153033670933757,1.2953394417083617,50.87910199178106,44.598444727254495
3.9283019711738114,3.6851989918199752,9.06874804428432,21.771568421321223,1.3472740879919989,1.4361502505883976,54.47437652459728,45.93146348706256
3.86455739372712,3.5243536508087496,9.175814629351368,22.463796178547017,1.1978191940172995,1.3134439619944405,51.16784312641932,44.51607342106329
3.8013798071217315,3.706277561600972,9.010568876707222,22.05717258236191,1.3279633796309687,1.3620386201582024,53.69360177870069,45.33672646691141
3.8703872100480106,3.5943156487806855,9.31576821492479,22.169572175225458,1.2646732692384213,1.361810070245351,53.27630017017621,45.10686954606648
3.883703259512472,3.568369570490932,9.070915589483322,22.29778781399801,1.2417767896156473,1.3515115153147443,52.400454858708486,44.84749825147337
3.667789546522332,3.726229376208864,9.362372841141921,22.439294538593696,1.2669657120616529,1.247095421492775,51.13465343108786,44.56468086730999
3.9350624221507338,3.613745588054176,9.0723236218004,22.083178384662247,1.2632413640002045,1.3755626953972275,51.39961408215115,45.28333660042997
3.9149552288988096,3.4988165319540028,9.107721422798162,22.374958994237595,1.2065653238166536,1.350070568246101,51.734458153143905,44.6928193368997
3.4958173900459104,3.87465324281479,9.487323918157577,22.41603987072754,1.34764266564194,1.2158798144983094,53.31828474157597,44.610912800252066
3.6426010337287713,3.609558810763288,9.260582651847034,22.705786719547643,1.2206628031915019,1.2318368592529951,53.48343880783716,44.041636273236456
3.779322413176668,3.6190586756395695,9.092409666948235,22.396448539821144,1.2539622407895505,1.3094917840909763,52.94651957539677,44.649936271011384
3.8327212594579736,3.627301091706571,9.283230902980238,22.30664430447477,1.2393160856501333,1.3095006420944089,50.71355986951771,44.829692281388894
3.920395618597403,3.5578405353558678,9.139533035829405,22.223027155777643,1.2275859493574668,1.3526807987844154,51.11076692689545,44.998370068589665
3.7443037260693672,3.825729237856369,9.173659087553235,22.054517450685278,1.3498752330005241,1.321144950520509,51.90743933949315,45.34218453140212
3.618179167381005,3.8609538701871795,9.425485506499037,22.180035437536,1.364665041761199,1.278855637898135,53.65923382514058,45.08559072487627
3.6045444492493415,3.546959592222668,9.215258803193832,23.05220998583546,1.166004937093899,1.184935016743572,51.564003779843866,43.379788775759664
3.878523865242509,3.672841127689431,9.02757399559156,22.00843013745645,1.3055360196745673,1.378647328649084,52.4176301396744,45.43713448684766
3.6578872673855645,3.8248047111125327,9.307495943435987,22.11800211228011,1.3588774938908397,1.2995750262486705,53.75021495988319,45.21204017087923
3.591891563588958,3.8036563153312053,9.260076227252625,22.600424413577972,1.258720192593422,1.1886422078861496,49.6424816090324,44.24695668100888
3.791076730710946,3.4452431931086673,8.948172554047707,22.668949225717544,1.1934002662721201,1.313193793964425,55.464445032762676,44.113204809048526
3.8125508929337175,3.4525943551527862,8.945715218880716,22.628858140724102,1.197184257931582,1.3219988918684484,55.07943873594965,44.19135927147586
3.64099785176135,3.8525099616835026,9.471372698294108,22.06495951385065,1.3644580737321088,1.2895460270545502,53.23331031071257,45.320726710251996
3.5468178763792175,3.887243571427381,9.508672738843591,22.2208359789775,1.3713610977083754,1.2512640298835358,54.31696075273476,45.002807317693694
4.0828958556116985,3.554421077459983,9.18193125343476,21.703893514363052,1.2976152949324855,1.4905459973369863,53.68203082254255,46.07468237614725
3.8615804085706698,3.4721596173903793,9.215328947416113,22.629693978666765,1.1644999636393283,1.2951047016526904,51.920297812291814,44.18972704371123
3.916230029949551,3.5611383515287045,9.097308917687053,22.21360432788254,1.2388303782253027,1.362357833454308,52.28640797090423,45.01745800634429
3.6306341915416023,3.776476213559913,9.254236873573582,22.32921141564504,1.31518277466355,1.264392327608205,52.695430616840206,44.784384964860266
3.949544191241957,3.5900006272977705,9.283769859165051,22.080076254219488,1.2588917894909306,1.3849715559321807,52.14431167287379,45.28969866256239
3.9428258997090957,3.5652122342500654,9.368660983557474,22.04990619760452,1.265920875192011,1.400002380149853,53.43032619922295,45.35166685238049
3.757403388367095,3.8254614885305886,9.374483955933128,21.855311809523645,1.3881631185031267,1.3634665570959323,54.03758703329736,45.75546707891128
3.9259747199837114,3.6226159375783147,9.170802492622936,21.997353027363907,1.2908319425668298,1.3989265386086165,52.90022580471064,45.460015064359624
3.7997482280463206,3.709007899413267,9.288186482322509,22.08559111785894,1.313049414675096,1.3451729740285026,52.84161378629761,45.278389637095835
3.4538426412753305,4.002400153568146,9.31033478413094,22.13789513202371,1.4399714670723964,1.2426130982332222,54.89019291228013,45.17141282115135
3.7502779855564685,3.737465865239852,9.330084951590724,22.18892198690179,1.2967375390342502,1.3011827856179572,51.35855180843803,45.06753417720356
3.8848390762413,3.585613572489809,9.075238391014066,22.163987799043895,1.2530668920050825,1.3576374388345822,52.21163966865602,45.11823454636344
3.861856012009664,3.4984721758050887,8.953624190560681,22.370631148814233,1.2242174160165473,1.3513760151493737,54.08410236979906,44.701465655921176
3.7346417158098766,3.629327608380741,9.355400252068014,22.329113030302416,1.2898447099425512,1.3272728120615542,56.08397692515102,44.78458229142013
3.868141363692788,3.551584324029341,9.21876176256414,22.17998623566687,1.2759321144637084,1.389657499000803,56.211147353070395,45.08569073825368
4.039078880098907,3.380745394489129,8.81946137898183,22.16172360483082,1.207265043388477,1.4423560991551525,55.67388054001602,45.122844135734084
3.7142332281949155,3.683201301562989,9.173574549514656,22.179445852451146,1.3155636416180985,1.3266476066430344,55.686922730100584,45.08678921252154
3.9130489752527957,3.517085553166883,9.075620716842417,22.23637426988855,1.2438794064179581,1.3839188620928304,53.86190825856021,44.97136034241666
3.964052723774522,3.574540959364759,8.96146790990494,22.04343960343594,1.2747646310366283,1.4136736060034385,52.78055392574686,45.36497107484663
3.62915164735612,3.860433442202244,9.29892221695178,22.24499559831368,1.3140157318663908,1.235291950852637,50.17741704880264,44.95393112488666
3.7969971769152377,3.6473604665459822,9.232502939055214,22.1942993427591,1.2947377316405588,1.347855677270187,54.39106277351687,45.05661496929618
3.606141637818509,3.730663976727378,9.459413270426658,22.516334497479725,1.2944178683966971,1.2512127066604255,54.250485482055176,44.412202177576056
3.94502286171714,3.5336586575729405,8.913243484166632,22.079753928535528,1.2527420221742924,1.3985776205972806,52.831138541826405,45.29035981273395
3.4214062032126873,3.9158824960420597,9.371985226927148,22.740691083175783,1.2941464307859798,1.1307286749875836,50.5649161881235,43.97403739149461
3.710376031243227,3.8893749806043187,9.290710597493383,22.04725784294804,1.3454568601441932,1.283535506307782,50.193044636284824,45.35711457286089
3.8691724604072704,3.46995334426585,8.937675068396665,22.593395659141482,1.1680697276529581,1.3024564810183188,51.48859452582635,44.260721809445734
3.450371158536626,3.8774831248419863,9.486282303187227,22.58443697257245,1.3143685730771304,1.1695884340997824,52.01881951658806,44.27827894113298
3.4327018831375877,4.022614855762701,9.290297708658455,22.316637875591912,1.3937673581041696,1.1893725863329632,52.19849720667287,44.809617182242185
4.013557270142777,3.49419321540323,8.74551947148179,21.98268724532035,1.264329400162589,1.4522546817126205,54.96974684141643,45.49034378009809
3.6487872785644084,3.8650846390411164,9.566404785465933,22.163101103322298,1.3398401262412793,1.2648601685349288,51.26721039542577,45.12003962523538
4.017096632522323,3.4394651764459985,9.011552099239182,22.16002178163511,1.22138227056415,1.4265039343051331,54.05526912003652,45.12630943480118
3.514176146433247,3.9437758410401615,9.122706155511679,22.270239594439694,1.3702216889439183,1.2209619838185823,52.2366694139669,44.90297447224925
3.861139871580973,3.6980305112570004,9.160625065752892,21.84773608874579,1.346724066828172,1.4061241448979918,54.25245280022015,45.77133282542351
3.9331601891780794,3.472430182690159,9.016039335618778,22.358548961576602,1.1931062884501782,1.351410369194162,51.71135949706496,44.725621582979755
3.656242451367512,3.894003906977813,9.296714769658278,22.155144327958077,1.3483099072204,1.2659843282501118,50.46857158988345,45.136243989080114
3.661320964244402,3.836785127344869,9.306835432804005,22.280236846413377,1.3024629661866904,1.242898626056585,49.77597378221645,44.88282628651579
3.885102641813678,3.609191715954582,9.145983037110009,22.239341309702226,1.2427704499346772,1.337776194283481,50.1197008774566,44.96536053267621
3.8799472439821683,3.5686834953953723,9.075574957157793,22.434858974881223,1.2023668357252966,1.3072383405665624,49.297493790632,44.57349168629192
3.7389937975059784,3.827895947594816,9.295898121396876,21.87544856941931,1.3802088413264708,1.3481537553875116,54.47822257495541,45.713348314966474
3.961402225289841,3.56917517248861,8.924168541123038,22.099225421643723,1.2432298807190547,1.3798520324776813,51.787853824661575,45.25045475216573
