$\pi$ [mas],$MA$ [$M_{\odot}$],$MB$ [$M_{\odot}$]
21.943518746255997,1.311903328070978,1.3640960697467066
21.969412647987493,1.2258829269600715,1.4078592052295469
22.107387660951392,1.2510915720985933,1.3539084366479355
22.366397576629172,1.2045063808439436,1.323843311590713
22.285721222982282,1.3598083659695919,1.216116156903625
22.266435757243826,1.2213346326402315,1.384627473020758
22.556573481523323,1.3467681305033488,1.1587600203434212
22.3811129642306,1.3746716912999053,1.182712335099303
22.503226204328204,1.2326037282120554,1.2695423359722864
22.679672028624083,1.2536392266488952,1.1811027980062168
21.990251390762403,1.247933416584095,1.415689108455615
22.198411004249248,1.211583810461747,1.3841514575826017
22.36950577788761,1.2285095026463406,1.2915158081014264
22.16457764643116,1.2824726624377036,1.3075023407128075
22.012848429786242,1.3322418687299478,1.3241427107733037
22.14376098019799,1.3120345906483877,1.3115854303078365
22.569350194154353,1.2866703346944066,1.194015449641196
22.673326310536087,1.2660048929639234,1.182629715927593
21.791429500065004,1.3068558913738864,1.4218382092849062
22.118900126908894,1.2682891094718076,1.4313521067798058
22.354450546356027,1.3417685118271279,1.1986843043968003
22.449561571357975,1.1926445407504853,1.3490587719703677
22.250582089546434,1.2944288959024477,1.2728311487610728
22.205141961158823,1.2812965965268808,1.3064809707027014
21.957819593322682,1.4026845499433542,1.2731723413220526
22.54467210318251,1.2436224992737879,1.314409336139323
22.160624026715446,1.2948322881853762,1.3817404791516212
22.168215698920964,1.2038732392754947,1.4461048410643167
22.245086338480736,1.4189692046978772,1.1800296547217268
21.818405259648966,1.3127315273013977,1.433492680185372
22.576645989660175,1.3085285807724958,1.1955748046906511
21.87451452057524,1.2739961915399913,1.4461467561412786
22.21455695925402,1.3498838040554,1.2221771439595595
22.00295064598291,1.3489857648977788,1.3059232186081415
22.059873259119517,1.245615853234752,1.436698448624783
22.473314941509763,1.1767685517381143,1.3635457475675947
22.862087311519478,1.1443709104097914,1.2533056941798304
22.471552973150892,1.2371713554780552,1.3303778901726724
21.83613145448639,1.3189033493091773,1.3929403334799895
22.735466155733263,1.1989650839343935,1.2425305073241824
22.53131711533788,1.2917694686547299,1.2204627603592453
21.890217118121463,1.2765440373158543,1.4484324762020353
22.494990016711498,1.1934040215073332,1.3351351133323117
21.99374571498042,1.3896274674958624,1.3133269917630583
22.58912767273472,1.2147093099917068,1.2660021204245901
22.165240811339146,1.315460609607032,1.3373592228944673
21.890790293523338,1.3891165753507893,1.3375363212068339
22.07103845174591,1.2348882296855603,1.4108921945395914
22.44927767756043,1.36839804927454,1.1597646413111926
22.333450431511203,1.2207501011104565,1.356548732445789
21.86757288904913,1.4053808406905772,1.3632271615057068
22.20068817885287,1.3446818454053517,1.3231107983878492
22.261560546387074,1.3080988698836729,1.2786703397078534
21.815019364036964,1.289606682686637,1.4417559342114372
22.021929065572934,1.2809166797696707,1.3858120354191625
22.061065466245985,1.2786974903532062,1.3577196912568925
22.357215424610175,1.3030317019385547,1.261147401075006
22.35171403223646,1.2241661764472107,1.3589222773612295
22.600596410202215,1.103191347611277,1.3467928125298552
22.312513852948207,1.1886629990380853,1.3760375305531982
22.090845652365275,1.321797575542986,1.3266536438305183
21.8528314507264,1.3849605594493501,1.3360709882547936
22.08131888777779,1.246720250262814,1.4050956297355177
22.435412604751395,1.341056597525735,1.1584901951718451
21.941222153342736,1.3923903163437183,1.2821026033559084
22.56209281308796,1.191109500784185,1.3401695993641767
22.387850202119893,1.148360973068181,1.425909401123339
22.453752820301766,1.1255723482877316,1.4259294484601752
22.59614185635316,1.2843901300092968,1.2645789043195652
22.522247951660557,1.320333976457026,1.2417238283596574
22.05114480928619,1.264622604573711,1.3900242655665687
21.896590201912726,1.3022602129662448,1.407350390003722
22.545843951576778,1.2960568982753928,1.2618199881895122
22.635930332023158,1.22359931283031,1.3119586171074713
22.436466622542365,1.1437734829455686,1.4074400285729567
22.157545954180335,1.3788242955837036,1.2726309665935132
22.430216872959768,1.2081430809016909,1.3385422615508724
22.208461179616915,1.2752230774069058,1.3524149464435253
22.85435597207974,1.2113685727298769,1.186288832053195
21.916702165224258,1.2859829135207366,1.428712703917206
21.852035187710207,1.258717103402023,1.4591589769417417
22.720251318975173,1.282533110580022,1.1703356056312353
21.8759559314201,1.270684912789947,1.4525397150960804
22.20700575795719,1.3783413526520742,1.2763014017950036
22.10810041920201,1.1972826396086687,1.4197032574679338
22.392935308800734,1.2407906626206253,1.313122759529062
22.180966166850133,1.3449287579418758,1.298399480704777
22.393755176794034,1.2085755774228124,1.3333033969667836
22.40207845519222,1.319149775186364,1.226638680213217
22.497758060639633,1.2915050592630473,1.2279776275911094
22.28020207135537,1.2347515520784458,1.3389913049724285
22.08720710067184,1.3404284956267944,1.3533176004616259
21.949689953302784,1.3628154562164752,1.3785301427869783
22.411243519309707,1.3097372109342624,1.2663090542718753
22.859206679582233,1.089420639646824,1.3379899414281622
22.432182983955343,1.2814758210216235,1.3029264068493331
21.848619867577625,1.3556738581144778,1.3761918987013182
22.422019368039223,1.2707203969800867,1.2891492213053464
21.775043888370817,1.3763178830362022,1.384467838257041
22.04585901044322,1.3523163345889637,1.3277477104720108
22.38527630653165,1.3033056002117047,1.2349161882497501
22.002866307171963,1.3008836467567242,1.3940600965925563
22.172258546376778,1.3445137762944828,1.269712038032397
21.674807894023388,1.308856537885255,1.4745412370294617
22.179826015256097,1.3518345268317922,1.2187539011039632
22.00239489258955,1.281639592320592,1.4501070210650688
