JD,year,x_lo,x_med,x_hi,y_lo,y_med,y_hi
2466948.4135338347,2042.1744261400938,-0.030906898122411666,-0.029399918021756757,-0.027853805878742397,-0.6058368063548246,-0.6032596988100265,-0.6006289449284767
2467223.037593985,2042.9263218987624,-0.03364006350759064,-0.0321115799484931,-0.030531281988634505,-0.6325696433477518,-0.6296502282457941,-0.6266007316235758
2467497.661654135,2043.678217657431,-0.03632787084265095,-0.03478033783423946,-0.03316333456652791,-0.6585872186260671,-0.6552437496135703,-0.6516681603064445
2467772.285714286,2044.430113416101,-0.03897211007593839,-0.03740376695954778,-0.035757705366138016,-0.6839100345293899,-0.6800537961193307,-0.67579824205083
2468046.909774436,2045.1820091747695,-0.04156636803499955,-0.039980681755362096,-0.038315202317244675,-0.7085054937552494,-0.7040024789393295,-0.6990421962122985
2468321.5338345864,2045.933904933438,-0.0441175709368904,-0.04251027476541924,-0.04082799333743947,-0.7323681569590188,-0.7271849640324545,-0.7214377015914537
2468596.1578947366,2046.6858006921068,-0.046614137600266774,-0.0449961556980491,-0.043292967477903406,-0.7555145410773687,-0.7495682054416493,-0.7429762030110775
2468870.7819548873,2047.4376964507767,-0.04906149247904403,-0.04743296236673657,-0.04571370020894524,-0.7779745161123308,-0.7711375078395681,-0.7636692479795107
2469145.4060150376,2048.1895922094454,-0.05146019684587677,-0.04982153370637449,-0.048082993572422295,-0.7997189387907472,-0.7919510603543208,-0.7835440208464984
2469420.030075188,2048.941487968114,-0.05381406028469257,-0.05216110868002042,-0.05041173952906603,-0.8207177674833643,-0.8119780047790486,-0.8025875910069374
2469694.6541353385,2049.693383726784,-0.056114289732826214,-0.05445250686969551,-0.05269654467788173,-0.8410385148102306,-0.83125375279714,-0.820812262047172
2469969.2781954887,2050.4452794854524,-0.05836896230462945,-0.056698280013734934,-0.054933987469901975,-0.8606506051317422,-0.8498084806113051,-0.8382305716235171
2470243.902255639,2051.197175244121,-0.06057287883366359,-0.05888622054182406,-0.05712930520445816,-0.8795715642872828,-0.8676292342017375,-0.8549335288986066
2470518.5263157897,2051.949071002791,-0.06272494445148145,-0.06103292937791924,-0.05927098632937121,-0.8978256693512443,-0.8847346182716602,-0.8708357502461069
2470793.15037594,2052.7009667614598,-0.06483568744843181,-0.0631327195121262,-0.061368069891995246,-0.9153911580772573,-0.9011168993850811,-0.886021705663264
2471067.77443609,2053.4528625201283,-0.06689131184079189,-0.0651766801044924,-0.06341039491372708,-0.9323590269142736,-0.9168067510718269,-0.9004881257131402
2471342.3984962404,2054.204758278797,-0.06890062056565815,-0.06717866320678492,-0.06540258543129793,-0.9486892761983076,-0.9318214656912869,-0.9142008005119832
2471617.022556391,2054.9566540374667,-0.07086255437339524,-0.06913641895083769,-0.06735501009543073,-0.96437625023237,-0.9461769882992419,-0.927267550759803
2471891.6466165413,2055.7085497961352,-0.07278637960694018,-0.07104051428940045,-0.06925481420050207,-0.9794154618843915,-0.959897656693494,-0.9396604907529201
2472166.2706766916,2056.460445554804,-0.07465347795666097,-0.0728983265650702,-0.07110119001045064,-0.9938097260242741,-0.9729867704677411,-0.951384692461288
2472440.8947368423,2057.212341313474,-0.07647330692807826,-0.07470790607077915,-0.07290835730281384,-1.0077061785400374,-0.9854283210184511,-0.9624110751919187
2472715.5187969925,2057.9642370721426,-0.07824443973476666,-0.07646229972712817,-0.07467554406919565,-1.0209142450141588,-0.9972528600682202,-0.9728012645150246
2472990.1428571427,2058.716132830811,-0.07998207061864337,-0.07818496397555902,-0.07639037401209708,-1.0336136716447644,-1.0084935780176774,-0.9826254478635575
2473264.7669172934,2059.468028589481,-0.0816664796961454,-0.07986055027917917,-0.07804978068790995,-1.045720268730029,-1.0191532397472414,-0.9917906823788971
2473539.3909774437,2060.2199243481496,-0.08331551501355901,-0.08148785521789846,-0.07967047322896562,-1.0573051549447963,-1.0292564904286086,-1.0004021743193687
2473814.015037594,2060.971820106818,-0.08492427722858971,-0.08306727628330406,-0.08122919520346818,-1.0683616235567581,-1.038794545559169,-1.008391771236223
2474088.6390977446,2061.723715865488,-0.08649013289427886,-0.0846061634114621,-0.08274819042386544,-1.078880842117818,-1.0478146231148058,-1.0158138357613617
2474363.263157895,2062.475611624157,-0.08800898423098735,-0.08610003973446112,-0.08421663810722672,-1.0888787736686738,-1.0562726238761067,-1.0226502589518087
2474637.887218045,2063.2275073828255,-0.08949421908368566,-0.0875455622443122,-0.08564942646686732,-1.0983457528923033,-1.0641706204284356,-1.029010670348887
2474912.5112781953,2063.979403141494,-0.09094667549604572,-0.08896299901153537,-0.08703289905095118,-1.1073125152263383,-1.0716049166508128,-1.0348070085126055
2475187.135338346,2064.731298900164,-0.09234739352176193,-0.09033108250169355,-0.08836324944433757,-1.1158195188026314,-1.0784976051290862,-1.0401073311366318
2475461.7593984962,2065.4831946588324,-0.0937153374642179,-0.09166144678785312,-0.08966696978195558,-1.1238681788026152,-1.0849020114505863,-1.0448970516236713
2475736.3834586465,2066.235090417501,-0.09505109382037705,-0.09294359272776781,-0.09092651164556624,-1.1314775949039413,-1.090839314498907,-1.049158244275143
2476011.007518797,2066.9869861761713,-0.09635395930597207,-0.09418788228396446,-0.09211605920698601,-1.1385742752896149,-1.0962883856236154,-1.0529663514355019
2476285.6315789474,2067.73888193484,-0.09762106905759028,-0.09539390427687061,-0.09327875248392327,-1.1452126922415236,-1.101259679238297,-1.056297133192175
2476560.2556390977,2068.4907776935083,-0.09884532212579032,-0.09656905696970122,-0.09439302841562061,-1.151485933504292,-1.1057833123617828,-1.0591394263501133
2476834.879699248,2069.242673452177,-0.10003933153180489,-0.0976996700093311,-0.09547036463067027,-1.1572700345755047,-1.109831082129979,-1.0615471907928389
2477109.5037593986,2069.9945692108467,-0.10118743340428403,-0.09879145910375964,-0.09650689917826903,-1.1626472485779389,-1.1134760726421211,-1.0635018982671252
2477384.127819549,2070.7464649695153,-0.10230951358934927,-0.09984921048546284,-0.09749783790420602,-1.1675961227059355,-1.1167202625882755,-1.0650496913183807
2477658.751879699,2071.4983607281843,-0.10339534880280507,-0.10086536855766574,-0.09844447560238331,-1.172140320336312,-1.119550919280275,-1.066140021643691
2477933.3759398498,2072.250256486854,-0.10444819965587557,-0.10184841311632543,-0.09934684458457159,-1.1762862582946578,-1.1219741001239427,-1.0667758064442687
2478208.0,2073.0021522455227,-0.10546431636203923,-0.10278954043000096,-0.10020628117788805,-1.18000213803382,-1.1239687862690515,-1.0670299244959263
