$\Omega$ (deg),$\omega$ (deg),$a$ (mas),$i$ (deg),$P$ (days),$f$,$T_\mathrm{p}$ (MJD),$e$
342.2831686043866,104.75643940662899,21.903053225976244,65.86028247507302,314.8304638485158,0.6876596408724767,48707.6351251849,0.7993301071897699
342.58780497520587,104.56805377557238,22.294942481412903,66.30575323525211,314.8768541181456,0.6993961089475563,48707.44989889767,0.8058854890811946
342.74607656238487,104.26156898982013,22.817632697480885,66.9584856150067,314.8992342043445,0.7508227875023705,48707.19438112574,0.811315939677655
342.6137136591472,103.84209596412548,23.22276232526489,67.46922509367509,314.8536190303805,0.7464272903950815,48707.60589893535,0.8139822778125914
342.5898527460599,104.22709573579675,22.724320344241995,66.83790859566567,314.8623288152563,0.8966004698893364,48707.434244952165,0.8073693935450731
343.4994619082771,103.74149516876432,22.74313541390471,66.86647469657076,314.8576781898006,0.9622957004937465,48707.44395253016,0.8149409356379456
343.2359572660698,103.90210525424112,22.89619383307336,67.00925468697245,314.8800894021474,0.8656369433320864,48707.41662365431,0.8144822769889576
342.680780766256,104.08779707719471,22.80456676829885,66.97713396546511,314.8433006713865,0.7365178093711001,48707.858321665786,0.8101040138748679
342.79628142442135,104.5804032915997,22.036938177955076,65.97457202950089,314.8611795031619,0.8548968321453007,48707.51109038107,0.803659801861271
341.68868927038915,104.94066819202693,22.32014026634092,66.40180724021397,314.8660947042999,0.6575203023421746,48707.47888281336,0.7996438427795192
342.98167729412916,104.37630575992723,22.339823857783756,66.29942234894695,314.87655954003407,0.8677057011226967,48707.38479302451,0.8065278748435516
342.8663075178895,104.46848711818554,22.136113987610127,66.10488676414586,314.86301559413033,0.8403199637216793,48707.371817479376,0.8050328143398054
343.0375887957018,104.10465335119518,22.512137512035572,66.55293059357885,314.8547070926616,0.9195858517442516,48707.536564596,0.8087260100825073
343.0685314391069,104.08764307520629,22.51769826142636,66.54940594087564,314.85333883073343,0.9213234862805207,48707.578145280946,0.8087024602350495
342.27862419014446,104.38703065003743,22.428990395663867,66.55978083739886,314.8397804421093,0.714801170214776,48707.32590249227,0.8033900319534337
342.728859560748,103.9970516215618,22.51345650527715,66.64010295901188,314.82707272716965,0.8211343208483769,48707.25450087944,0.8071428878460255
342.1932766388959,105.03033872734865,21.99373864664075,65.93060811337418,314.8667019219785,0.7623736223009947,48707.81394425174,0.799404918617948
342.3136877054952,105.06112035860635,21.82348566424075,65.6962506479943,314.86398131353997,0.7371095360760729,48707.78956287773,0.7987326753487259
342.7530856475442,104.82300733640733,21.740110863789777,65.54573047500845,314.8581760126871,0.7783619186517601,48707.49582680222,0.7992744602227553
342.3019291373236,104.21988273812107,22.602013227805944,66.8123074638119,314.844732503307,0.7408428334351843,48707.2117311093,0.8072781719564914
343.2236148477939,104.24364447774529,22.113189245794178,66.05969385709649,314.83984229785966,0.7863322678115126,48707.88339175098,0.8080647019153586
342.63332774425453,104.68404161222642,21.951480687804022,65.88093429241154,314.8581788677989,0.7381026460758209,48707.50708389841,0.8028250577262657
342.33774730049123,105.0713694169992,21.622346737167373,65.41635985906734,314.85031752704117,0.7447172185326737,48707.64651228255,0.7964094354888962
342.37925230402146,105.0795306753293,21.35827803452737,65.07978777849127,314.8369670525835,0.7012960436052555,48707.24842055654,0.7939282977938806
342.22264653085443,104.98024901579694,21.92663658556495,65.85088602336069,314.8667084329633,0.7038302567721074,48707.67507911613,0.8006587209493394
342.4249628613169,105.03268227898681,21.73489074792678,65.58593239755653,314.8681101297965,0.7455903991410928,48707.70354449283,0.7999413569059026
342.4627733254708,104.64679955172046,22.168947814951995,66.19645521017628,314.86291062769186,0.6748781899782929,48707.55177558819,0.8046839577379128
342.47985883052297,104.68917237787696,22.155006286733663,66.17863164816694,314.8672183806683,0.6546608676426067,48707.618548111524,0.8049885411436548
342.3989597799352,104.60680332901084,22.24406435230551,66.32006126265833,314.86945788887544,0.6998825130256133,48707.2291956665,0.8043238615480569
342.11798799198704,104.69767463971513,22.292829310051403,66.35592706121571,314.849217111055,0.765296896682666,48707.58749505738,0.8010635582523096
343.03298310495956,104.43570631754113,22.054678695990862,65.98751009274203,314.86379861735605,0.7540712439224109,48707.481521070935,0.8065077997636687
343.0095217826887,104.42567683446072,21.98629616890095,65.90000690184723,314.8526483571989,0.7295943322569628,48707.40751878498,0.8051479953379838
342.2416537583171,104.58693725929312,22.356653023012655,66.43920792775194,314.85163019708386,0.7269408631133176,48707.4489437961,0.8024581264682713
342.02000840795256,104.77458529355442,22.29732418342048,66.4119963690724,314.8665814347815,0.6999572575864292,48707.250759553164,0.8017520296509755
342.9055380010903,104.50716952143894,21.907006311231886,65.76401376749205,314.84019633282577,0.7774122130141773,48707.69562439341,0.802810908650963
342.4283199595469,104.89471550433431,21.75580690241497,65.62462774606823,314.8420957206811,0.7587071886356535,48707.647941536736,0.7977666149477118
342.16651499107263,105.12895854075254,21.682050473361038,65.55083077746565,314.855745156864,0.718836042009233,48707.592912586406,0.797654082102129
342.29327755450475,105.07796994937485,21.651801513201903,65.49293702163897,314.8555257141863,0.6847791308098466,48707.59566749958,0.7984528546869842
342.13315122589984,105.11898918641666,21.822118711088777,65.75436589294627,314.8614790826315,0.6948906979828865,48707.86077511171,0.7991725170296584
342.442015841842,104.6197977547722,22.01929555013346,65.95806918166079,314.83321034862144,0.7477464776253432,48707.5573015688,0.7996429189335588
342.52154501875833,104.81331327809848,21.67422335793343,65.50120529858876,314.840388181184,0.8049336612298398,48707.42107169004,0.79713298903922
342.5441822187944,105.09235503692966,21.381282055796646,65.0733966364145,314.84575195675313,0.7084328927217116,48707.56656229636,0.796311156527666
343.08718754475916,104.95343856499153,21.359218146454353,64.98327309234841,314.8654290745366,0.7857318275310913,48707.53005956486,0.7996494878175912
343.1295384174394,104.96192711856499,21.26101494887483,64.85813226955946,314.858043083187,0.7666816196210363,48707.60672092438,0.7992739677705605
343.0331311289151,104.92417957026736,21.443612448543764,65.12833858001365,314.87222618108655,0.7125982742356902,48707.408375862055,0.8010809418051147
343.1750182840344,104.61993068352771,21.716763591854285,65.50249249929772,314.8678162003669,0.8200310711323247,48707.387476008385,0.8043697860619747
343.3476190290854,104.19833159676305,22.248140624252716,66.18403240455766,314.8699468445839,0.945220218990099,48707.26111903088,0.8075857461639059
342.2722625345801,104.38889338172677,22.512311201907398,66.65092640635908,314.83890181165015,0.7760726733627246,48707.70607041754,0.805255816062077
343.34105934005527,104.182680766569,22.357454296576197,66.32992471945853,314.8801004725961,0.8477732140937848,48707.24536552653,0.8099611183266604
343.31089915546244,104.22152462505618,22.273572102332352,66.22265359795455,314.87265386551275,0.8657539380782808,48707.26703907503,0.8084362424492431
342.9965737075505,104.22022935716257,22.474390172997783,66.53026839072831,314.86840438689563,0.7439248924289456,48707.37179539306,0.8089007610250555
343.20402869773596,103.78458394434881,22.90930016344998,67.0670464893085,314.8632493901868,0.8397350520726968,48707.41875986615,0.8146832866306314
342.0160076946758,105.02941659177671,21.77619056361458,65.71005582089295,314.84118046740065,0.7076240168245127,48707.59568143217,0.7958520344186527
342.05616837636745,104.74448187750465,22.326300875068966,66.42296356232407,314.85215970263397,0.6977235613898074,48707.73728252854,0.8023556916792718
341.71309761299256,105.05739185872281,21.90220125007181,65.89656978253232,314.8303003635674,0.6988437511269504,48707.62217549002,0.7947943778493712
343.2441223941869,104.15310411818048,22.551309167008387,66.59977067122993,314.8924571601117,0.7191223506823794,48707.48238307983,0.813290555687045
341.67612721603655,104.92522894748952,22.259462827394316,66.33403035270797,314.83474772768943,0.7645586777541686,48707.89737359295,0.7968872528161058
343.28230369638436,104.15187492714959,22.098856670193143,66.03459365032312,314.85951180067866,0.7791306848655514,48707.0730896499,0.8077909469364242
342.30746958302086,104.92127960380778,21.898840641088277,65.84515580169733,314.85640995974677,0.7186172946628241,48707.64399040677,0.80049556667811
342.5328364994052,104.43582990452921,22.267739922538446,66.29186988954265,314.8435345554364,0.7759288836999365,48707.42861242127,0.8028407041610864
342.5837149286732,104.68114017809988,22.0899471693121,66.0523411140219,314.8607184100215,0.7232530997564144,48707.66180697922,0.8033708533672941
343.0907064806872,104.24997002502546,21.915882286546896,65.83242027400075,314.8257413874182,0.7356671191612255,48707.429311707616,0.8046599289959278
342.2778420006354,104.63049179320898,22.115357594610465,66.12626455565723,314.8340699069398,0.7383232184178742,48707.664829599205,0.8015053266551244
342.4145310747885,104.60216321767585,22.194561165399826,66.21163174383562,314.85734430658283,0.7281511180431459,48707.4658723264,0.8041966762734749
343.0351261109408,104.45787368937792,22.214626951428862,66.19026988329075,314.884476793244,0.7279935696609467,48707.45178573392,0.8072588878914211
342.63108836884413,104.18597700999703,22.54645405297594,66.65556525287411,314.8370969639562,0.8327220318226113,48707.55592616694,0.8071730348927701
343.5619656952153,104.33405138367144,22.11575502233124,66.02530891592086,314.88981702921313,0.8476906727625134,48707.53858258808,0.8099670650226198
342.62666371283325,104.46251534136749,22.38256491077413,66.40511558878639,314.8659186615866,0.8163784948513422,48707.42023427365,0.8042783737047426
342.57600277195763,104.3874866398891,22.659751399581214,66.74853670793271,314.8762524600683,0.755904333825631,48707.49653049465,0.8069672331429438
343.2541908188949,104.05668229276868,22.518020879701417,66.57879590726274,314.8638802543385,0.7000197148495019,48707.650308695156,0.8131874356041212
343.33368789980346,104.09191471952765,22.42729787983218,66.45219880303915,314.8692012663839,0.7482864998652486,48707.60067404946,0.8132043589183894
342.4830690042739,104.23317936833575,22.72489258133307,66.8727132782491,314.8524079287359,0.765725988506132,48707.490874905605,0.8074808421791483
342.5659778187444,104.80178514026235,21.811660410396605,65.72388389258477,314.864412192624,0.6712520970289729,48707.423853475135,0.8024517879260002
343.00366537284106,103.96584304853151,22.804798778161945,66.93022312037546,314.8634026352195,0.7907959702418358,48707.36714990297,0.8113471313363086
342.7733743540103,104.43243331869851,22.187752653431264,66.18078108937664,314.84591945667665,0.8359475549218399,48707.55613252055,0.8034927849612465
343.2983304253096,104.30413148489434,22.318081593793266,66.2904523524241,314.8806556547184,0.7484034462294836,48707.7230570144,0.8103340612769365
342.0109139345552,104.70861441196236,22.057703543759658,66.07800204270242,314.82948286371374,0.7533682917058634,48707.323415731546,0.7983537252837178
342.33724338408183,104.69133755876642,21.972575401477233,65.91719722957512,314.83883603983946,0.7728977988019438,48707.364076416474,0.7994328922415316
343.197208680308,104.21223168668811,22.265786192925198,66.26866162409478,314.8559650115494,0.7692862371811691,48707.81515804026,0.8095197783352193
341.9581970986547,105.22737597808096,21.568228776682798,65.38476741639015,314.84025825754577,0.7464021923451759,48707.59132544324,0.7932721309754616
342.5034602976455,104.8411934229186,21.87614141377102,65.78145755970529,314.85271493709064,0.7406462077345349,48707.754263343755,0.8008666489832912
342.7070381665815,104.317953001932,22.283258113425187,66.35413602216966,314.8338198320872,0.8526847709591191,48707.62787360791,0.8037170037745557
342.5935973123761,104.44533422381822,22.38286771539376,66.39687250058572,314.8685934108805,0.7960927260986723,48707.30742974812,0.8062264140544706
342.4521758188787,104.55396649339995,22.342571765646337,66.36030865946823,314.8678863805301,0.7004117539363511,48707.533817647025,0.8057777486774396
342.9298747836988,104.4121607256098,22.208228318784514,66.23228942727309,314.85905917183436,0.7843781487311162,48707.622015812434,0.8061513525347732
342.6996778300554,104.27108239194123,22.609512614727514,66.66419963663171,314.8698167752259,0.8637319455290231,48707.3336501983,0.8072638382821691
342.9988571742438,104.16931957636079,22.797424318750103,66.88413392996205,314.8974801085909,0.768483526823772,48707.53254392557,0.813135222747597
341.7796720131446,105.03629988911543,21.767895237687114,65.7319629545971,314.8177463847448,0.6735754913097416,48707.564951356966,0.793372330806235
342.9358446919171,104.36577038215337,22.542377317993267,66.57841555078446,314.8961635865542,0.775929798444744,48707.52600026084,0.8107992383199296
342.32549506338853,104.53650828368674,22.146549078684043,66.2013873928808,314.82979128799946,0.7841433835917988,48707.42349161673,0.8009753545854685
342.67538541480997,104.69231230235133,22.229623813255312,66.20221241256834,314.8944586601633,0.7346000736767921,48707.528633507434,0.8067420458575192
342.87313851592023,104.29981791608029,22.11254908822585,66.08280091118829,314.8378971020275,0.818863754669545,48707.236384687945,0.8032421851847508
343.57330485098754,104.17919959062118,22.412073342213635,66.4093521892947,314.9034357743387,0.7316750064208323,48707.405623157974,0.8141314407661419
342.4680009583895,104.29117234655365,22.390591998133228,66.46637842950975,314.8293854597534,0.7869371605094901,48707.4853064348,0.8034942846150297
342.79137858767575,104.5556943006301,22.09594053501265,66.05649810851595,314.866971364683,0.7548454471712897,48707.530002326705,0.8061701613014927
342.22773890628696,104.88611098195082,21.92765226514115,65.87583018925426,314.84719385859773,0.7082413930382048,48707.68044212088,0.7991836694304773
342.31407412717545,105.05336724766002,21.83911880661744,65.76545884423192,314.8794819858307,0.6324061593033908,48707.56346771028,0.8013155320103945
343.2948349270211,104.08657827280739,22.501069705342136,66.51264017682423,314.86975704874175,0.8384044209673345,48707.58160062786,0.81161067585233
342.41475182110577,104.74175796981055,22.02809907114349,65.98995078220923,314.85803577270144,0.8473923200564754,48707.470962458756,0.8002330272552818
343.5368421718349,103.70931951033992,22.91425915147976,67.03620051955558,314.87040281037923,0.9004147945662682,48707.59544227272,0.8172157500922519
342.648816700723,104.37688894764929,22.389314701013472,66.44510807598064,314.85004086958696,0.8681421450101819,48707.60741331987,0.8053616949213751
342.9406900772021,104.0797201363948,22.652109335313774,66.75618504738893,314.85918004999456,0.8395852264657433,48707.39976377878,0.8093595360866563
342.5228533502203,104.86651233351175,21.826407206631075,65.72592924356431,314.8623318255678,0.7393484911964902,48707.6464831708,0.8016136451099255
342.9031765274352,104.00901690329647,22.654966515068416,66.77463934477296,314.8453462099501,0.7747856325798543,48707.47710128641,0.8093616813917459
342.8934643699853,104.52172371273446,22.056517301756205,65.96793845786455,314.8666173792474,0.9750473579957628,48707.32244211249,0.8035230380094527
342.40515487461334,104.44961772558358,22.3434435653825,66.42266980496818,314.84586365534034,0.9022390053992626,48707.39214519691,0.8027219969618521
342.2978183402,104.45653699005571,22.805322156936718,67.00140056023835,314.8847776848677,0.718474461207448,48707.52628563484,0.808688649829528
343.1942016115983,104.17803624916513,22.17597699725382,66.12415440411597,314.8367436627378,0.7712795099769854,48707.73587895371,0.8074311500214553
342.40528083943786,104.73008138471394,22.441024673386114,66.52071659225928,314.90803194954077,0.7660508001051006,48707.30213567475,0.8064934137277638
342.94758958511187,104.36742688219279,22.09575276965017,66.05869198926949,314.84043846469535,0.7371846643954081,48707.785069140606,0.8060054637653153
342.1896172029874,104.64973064797704,22.44806004727691,66.55868989580185,314.87168502306224,0.7464154923390549,48707.3229813287,0.8032181311040238
343.04930687232087,104.42275801980126,21.955955679233522,65.84510378790115,314.84779005944426,0.7904058791908737,48707.652593784966,0.805035367193411
342.1843182748133,104.8669702102446,22.05451628985855,66.03338498014679,314.8604632474634,0.778564106322439,48707.3795870645,0.799215603105967
342.7224258050929,104.55698839312497,22.092495322463588,66.04221269434272,314.85196977272994,0.8134463780525444,48707.69298671326,0.8041140004487665
342.80908211356575,104.42215079913633,22.2338219699324,66.22596272443792,314.8515202784321,0.822081397095229,48707.75223990437,0.8059614534348267
342.97687516449986,104.20388205814265,22.45168826377878,66.5266930718157,314.8609615873218,0.8521883606852287,48707.61559791444,0.8089971610342928
342.4909424665067,104.41802083488047,22.28182002234483,66.29909451746052,314.8374771096322,0.8823121094575475,48707.323593984824,0.803063165624523
342.4015205127035,104.49111797368221,22.287402046263814,66.32300521595498,314.84365582976704,0.8522464031243088,48707.32077681366,0.8032877341404685
342.5133090346589,104.46784200674037,22.291573220508123,66.32243407341885,314.8475066587027,0.8707957835054052,48707.347734269686,0.8034737212166121
342.24395920656195,104.58006363257343,22.227549219037115,66.28790880976969,314.8403286030001,0.6500953495532179,48707.42723996658,0.8019487839196611
343.265240257854,104.37879719851587,22.18620435879649,66.10334140773458,314.87846969042266,0.9364158124385685,48707.65338192321,0.8081947052389007
343.1471910097103,103.90212176380861,22.813378508241247,66.93346316168837,314.86405228821707,0.9675316870285707,48707.41818881873,0.8125045303938785
342.59135256856655,104.59739001755,22.21899612440423,66.20821699787683,314.8658895699736,0.6812008334554158,48707.59109114343,0.8041923320516413
343.07577957313265,104.10110176696723,22.44684172091874,66.51129648357248,314.8557770037257,0.8480071663086282,48707.35038978886,0.8091418267236832
342.94596205777765,104.07001616664415,22.448874082004806,66.47644523857396,314.8315341308279,0.911775972761076,48707.50148258172,0.806615421641794
343.3770461067595,104.21058010777908,22.379961775960005,66.41661111314403,314.88717079157215,0.7905204059766955,48707.566963988356,0.8129035561552893
342.4543658680275,104.73073555483286,21.964002331231764,65.82973297022671,314.84803820112234,0.7742082917437098,48707.476422342006,0.7990239569961457
343.0787457160998,104.87463328105667,21.550543103964134,65.25636154311323,314.8747102565444,0.6944329580348055,48707.64607510669,0.8033928959182269
342.696511293231,104.76993330993878,21.657450707135933,65.46371155743837,314.8478597770305,0.7445474208487828,48707.36600860162,0.799994386657751
342.688096703639,104.2657416169704,22.705073545975058,66.86301579395524,314.87106734680725,0.7529470234926763,48707.59334589122,0.8091930748996619
342.33080878955127,104.9654227095289,21.525758965291264,65.29695294096419,314.8288026472952,0.7596663380673868,48707.41809514444,0.7937020816459416
342.63695659421404,104.64293413059306,22.23268287769466,66.26355922542598,314.8687271493214,0.6739622267289582,48707.96540693566,0.8069682111947504
342.88631151029807,104.39399379831858,22.51247164696054,66.6037380253832,314.8817273605441,0.710201139329589,48707.8740653866,0.8108387307422892
343.37960480540005,104.37139677430164,22.33660906894155,66.30285380338006,314.89728514189443,0.6740442153215649,48707.93482554518,0.8139181741072001
342.75241062959896,104.4567275677472,22.173358177069602,66.15644672322787,314.84610514702837,0.815827706961541,48707.56541652046,0.8016222500772696
342.12706012864913,104.72947195508068,22.214548899732414,66.25411702984897,314.86140435601203,0.6904433562195884,48707.319481345825,0.8026535259968719
341.82986018917444,104.61506285231401,22.692043853654933,66.9232160557539,314.87113504077104,0.6835533411890311,48707.33971056901,0.8054927580455756
342.3746438975945,104.71143791801245,22.190630641037128,66.24053040571161,314.86705021855386,0.7333667315476493,48707.57725795219,0.8034671148476805
343.2482708664137,104.08178559995102,22.252836848136692,66.21901092948121,314.85188702063175,0.7548017489611704,48707.168567513116,0.8089281795168519
342.63722390286824,104.57507039959476,21.992479400062006,65.91550727401138,314.8385066129768,0.8009721976904147,48707.586645518895,0.8012934596204259
342.3934807053075,104.37586072212137,22.631874251295198,66.79192042285865,314.87070014025966,0.7545770765388906,48707.26974804187,0.8073601520661179
343.1250113854531,104.41889567740915,22.041817096172093,65.94605448494656,314.8532791771762,0.7594858748212745,48707.77029406838,0.8059265676334921
342.4553510295364,104.5600712258708,22.2863176608819,66.3568135652662,314.85771796052336,0.698103084300148,48707.56023906404,0.8060014830245315
343.0058394879255,104.232152890386,22.422915000110482,66.44526553099377,314.86559392135405,0.7788068807432252,48707.48036068911,0.8080215525856788
342.1090832816442,104.7359172979679,22.075425708278964,66.10235474760051,314.83958437397985,0.6880984823696289,48707.609624517616,0.8018202402804131
343.5848716732384,104.20484924344059,22.110627650181076,66.00262933281776,314.88443730546794,0.7576051379772842,48707.12531258585,0.8094220665353962
343.623244859618,104.0528535547353,22.410637069100243,66.39693494738847,314.88675372131456,0.8386282120167313,48707.34003563039,0.8131558111590012
342.4663571473993,104.02402128438472,22.978405248591226,67.21242595934233,314.8484321459192,0.8103755440151343,48707.591144179925,0.8105405290139851
342.3715290836814,104.0894409571816,22.922731527194404,67.14747028086396,314.8474502528651,0.7996857696815275,48707.5218250379,0.8092544525857537
343.04350913407603,104.65751436365159,21.81502334885829,65.66658741393961,314.86755261878733,0.7406669769981212,48707.42156387819,0.8027763494619653
342.9116462306721,104.08559046770412,22.54535944863034,66.63539319755417,314.85037193844005,0.7907583491094051,48707.46799007105,0.8090916848009049
343.14306190186915,104.41897785519937,22.055821433027038,65.95851891735818,314.8597467550899,0.8176052697832775,48707.69863902219,0.8058483242571357
342.76332796717844,104.46137310249932,22.33927093132043,66.39717076140448,314.87312635392715,0.7136504026649039,48707.4959881627,0.8078777641008963
342.5827539298235,104.50360709898574,22.05399926721626,66.00550543051521,314.83708616282195,0.7581084001681291,48707.453696584795,0.8010648742579906
342.2530324557863,104.7927052794441,21.73072413087415,65.57709776982557,314.81593117009817,0.7944511902134546,48707.59689618321,0.7950765808510483
342.21221349035676,104.6804042179538,22.101454938752376,66.10510309912291,314.8324604269709,0.7818357019576271,48707.72209435189,0.8005479787131302
342.0921379983024,104.54768451958672,22.415964237014666,66.51802305194992,314.83347525735854,0.8024028762584948,48707.65514014661,0.8019330927448007
342.4937143199185,104.66900250545737,22.08203751878388,66.05520312271054,314.8562125601791,0.822159882271493,48707.56812124234,0.8016604136561062
342.7657939820792,104.3804527027351,22.506210075471568,66.58207961885643,314.869596923878,0.7693337468244711,48707.767815382686,0.8087815998423848
343.0348268436568,104.29980155886767,22.151978027564986,66.09983373707985,314.84301855238436,0.7736887663150182,48707.70073544979,0.8062708244934096
342.39543275218256,104.5198889303317,22.49397714046313,66.60470533568737,314.87373630086086,0.7126406817945338,48707.455887960736,0.8071249199095951
342.3423665212515,105.05559581340552,21.94122782210348,65.88824263460805,314.88133558279424,0.7175809681084216,48707.72108137468,0.8003939597493104
342.54544513150853,104.5453513403631,22.178706471311084,66.15964592729176,314.85203835560316,0.7562985256545487,48707.48126602871,0.8037967859106423
342.9187128489504,104.3504692061613,22.39766225491022,66.46901440733268,314.87636730802365,0.7283505303774486,48707.5135401818,0.8089055341322159
342.46428637989493,104.579729448344,22.297665304102384,66.33421921718653,314.85441394473554,0.8387676302578941,48707.650329369586,0.802737244793273
342.89270917290787,104.46979165562192,22.207152995554164,66.17747058126486,314.8732737661166,0.7831427978269531,48707.52133312076,0.8069369757501839
342.64520338430606,104.50694213954054,22.02785639061499,65.97926906600233,314.82451551092646,0.77931025596069,48707.762767313514,0.8008549511276424
342.8413028525713,104.13856366793719,22.796531549801244,66.96427380235792,314.8767301024031,0.8153204346947891,48707.44037448894,0.8119145624575139
342.5706180032715,104.7378496833313,22.415065506717585,66.46575343132062,314.90292404098705,0.7510606141655972,48707.6328313048,0.806486823098136
342.9409197817473,104.10046914713983,22.547176256888452,66.60760623804636,314.85262863407854,0.806748220049624,48707.52755472064,0.8098614540037756
342.7631148956772,104.17868956249413,22.451803569505042,66.50229473156323,314.83759219752017,0.825746526158113,48707.581120665185,0.8071391048584515
342.8168333395142,104.05206593943836,22.51036697811267,66.57822953386334,314.8328340963379,0.8853061415407937,48707.42302168952,0.8074979012370467
343.1964849186696,104.35791327633687,21.91428725976001,65.78305797765174,314.8463220647092,0.7225446820921597,48707.46880176244,0.8047366778255716
342.7808738184583,104.40720157283272,22.231165880621234,66.20781483560116,314.84582783820883,0.8810206541975197,48707.66829772154,0.804218277756013
342.5407975780316,104.39902301390677,22.439976960301546,66.52763044525805,314.8543664193638,0.8575671752262725,48707.52811052883,0.8057194836132463
343.0314785905699,104.2627103688092,22.322400801122495,66.30870300732701,314.86044346497516,0.8100143379872785,48707.463582478464,0.8075692613603034
342.6850143263156,104.59650022809038,22.025787913256288,65.97945333432108,314.86080548710476,0.7508941517828737,48707.49328399822,0.8042140850053847
342.6343518585838,104.16549212646616,22.752110663946382,66.90833094978761,314.8534061856932,0.7865592882487085,48707.60403353535,0.8089889674113255
342.7111685731005,104.4733962280937,22.341075830800328,66.38486233038034,314.8838429037827,0.6996436745743818,48707.276882385835,0.8076264426186026
342.3964117641039,104.62852192340026,22.236652524961773,66.26359024624134,314.8473028523366,0.731494172743856,48707.836172334384,0.803344212121872
342.1293501730615,104.54912752075188,22.256969272060427,66.35559891700726,314.82680633371683,0.7318840486073241,48707.60413170559,0.8014247631458505
343.20262042807934,104.43701294092027,22.053396191917034,65.91292736519671,314.872642933233,0.8314528300605508,48707.46939381538,0.805595640617293
342.55176828241144,104.41133534702742,22.192309298133203,66.23599853570548,314.8393491404017,0.8002469280483668,48707.33110497706,0.8036019217214381
342.23509377829754,104.31777673769179,22.605254076013793,66.75652360228607,314.84142955018945,0.8453657599267431,48707.41508867219,0.8042480211901041
343.028809426514,104.28696908496079,22.330599781403322,66.33777932123148,314.8670088671473,0.7415944661254468,48707.32492184546,0.8079075601720962
342.6361005160567,104.79651371641222,21.76558780214353,65.62354934979736,314.854980553588,0.7105954431231293,48707.49932203954,0.8000744989008995
342.51261737726196,104.71463768033125,22.1010127780213,66.06807494767229,314.86484202968467,0.7359046602808159,48707.51897142129,0.8033727269899715
342.35460535971083,104.77558359043292,22.07196739913259,66.06004917505352,314.8593302195431,0.7258283848926146,48707.629398806486,0.802131452020391
342.9266987497681,104.2865032535098,22.47520306859019,66.54077807126443,314.8798493946065,0.7671186926695741,48707.463941565715,0.8098470061819045
343.0447441411045,104.571673883411,21.899947786000105,65.7716292648604,314.8740350061664,0.714324616252296,48707.3299888405,0.8056535524644767
343.2237294880091,103.8790773667366,22.81899538533717,66.97331376508356,314.85677287944475,0.7586919741878343,48707.74785480276,0.8138012703526591
343.37025094594384,103.32957620041118,23.81875200479747,68.09042917624555,314.8977423896044,0.8814049714136972,48707.20491110021,0.8245723009463133
343.55770608465343,103.42419689037554,23.172170486083278,67.35035765724183,314.85408404723887,0.912498896023314,48707.477858997416,0.8191320342109021
343.757693745781,103.9464541021508,22.555059373279576,66.56796849425058,314.8979803981654,0.7475577626590241,48707.3854724844,0.8162382304683411
342.6434403599683,104.35912961282028,22.501836743471767,66.58483593525645,314.86492324787974,0.734053542927744,48707.47474316321,0.8075956793420973
342.37321472322446,104.95806272286262,21.7547407206771,65.6355346999238,314.8548927129811,0.7465078424554948,48707.58395559294,0.7985260527431357
343.0088435789793,104.20170526486828,22.56850302199158,66.62827690342327,314.86095833122295,0.8319295295158409,48707.8832773203,0.8100729089304952
342.7903864495894,104.49101504419933,22.34532801088846,66.3548972137504,314.88722821860426,0.7613126633772686,48707.26046972582,0.8070885724701378
342.6782252913352,104.29209486264446,22.66850893748302,66.79044999846714,314.88659486152017,0.8141108184146649,48707.13008341845,0.8093304374016891
342.009559777337,104.74555717968776,22.18896677053572,66.23459631286414,314.8511828923547,0.7269922425078301,48707.25571055524,0.7993484479545578
342.6700402724382,104.77664880670304,22.00743304472492,65.91833227521953,314.8762116763123,0.7681531853811181,48707.58052291069,0.8023683616985585
343.13010679664444,103.98619607917395,22.618541679919613,66.7114327477767,314.86188061136255,0.8944511035350591,48707.33236968657,0.8111655818341613
342.56849689987047,104.71253694583538,22.002540419009218,65.93979628180773,314.8574063870365,0.7788595957098394,48707.60219851928,0.8017054461676771
342.53725133136624,104.54548973321324,22.150310124710852,66.15961764636964,314.8488260550697,0.7534367173955179,48707.598860306665,0.803825374587382
342.6934854696011,104.7012238693949,22.059155685830973,66.00189069386245,314.87071633212764,0.7140985101872751,48707.53183559282,0.8036698132414148
342.6934854696011,104.7012238693949,22.059155685830973,66.00189069386245,314.87071633212764,0.7140985101872751,48707.53183559282,0.8036698132414148
342.91214657506583,104.16152843258962,22.681652980664335,66.800406970221,314.86736737469926,0.8109529613530128,48707.58146707574,0.8106769109147992
342.56463454499095,104.31880017750484,22.669064174700445,66.76336713949324,314.8657403191386,0.8239335438761145,48707.43428453058,0.8068095883563652
342.98369256348093,104.13645881054573,22.680824657225156,66.79524974201217,314.8662444652451,0.8754792087459337,48707.82740190625,0.811209553076431
342.66349214328847,104.4802488326226,22.32950220670892,66.37775597204674,314.8602802996363,0.7134524022384378,48707.76314001065,0.8065578315707658
342.5368543255607,104.26733236347812,22.40496367782258,66.47144289665742,314.83691631547225,0.827013820316403,48707.23858326767,0.8035493617676635
343.3810078231478,104.15471719652456,22.418090668972916,66.44507052940708,314.8801072239698,0.7373597242864018,48707.60013416642,0.8125341576133849
