$\Omega$ [deg],$\omega$ [deg],$a$ [''],$i$ [deg],$P$ [years],$T_\mathrm{p}$ [years],$e$
4.6467111497785245,291.16086670388285,0.7572248211578814,87.03893261003952,134.21704332229064,2030.0218481447864,0.479203466123749
4.611351304906868,291.2195871889876,0.7580289302983235,87.09623053369835,134.67062061781965,2030.1293459752378,0.4737685098922944
4.72702376391637,293.1590054324142,0.7440455423233766,87.03225954719292,130.90832461677556,2029.8723845754787,0.49897063063217795
4.454586447185157,290.4024125360002,0.7653108454186981,87.12316071445049,136.5589314116867,2030.1569997527156,0.4681109908735669
4.576958441698985,291.4893362277572,0.7564791348906649,87.04999102482292,133.4345735386647,2029.853282444046,0.4889142317907084
4.613288012244011,291.8673284193154,0.7532090000613876,87.21279191455045,133.9912431324463,2030.042342331476,0.485954416066354
4.678942600327093,293.4602434180887,0.7420600154701024,87.13077792462644,130.62052186411225,2029.8333859712304,0.5031325905419028
4.825091527022447,293.6737361948778,0.7390875338299555,87.1870580337413,129.76352388271764,2029.7274159257513,0.5098450001568219
4.844762914344248,293.63063025593095,0.7399540679458481,87.12380540467012,129.88714448140232,2029.7678017713915,0.5068627850571236
4.563484371002892,291.38194127111706,0.7588641762121432,87.08383394306297,134.48450322125802,2030.0354189468082,0.4777932114637648
4.693749913633096,292.34311793617303,0.7477215560507401,87.09701097946814,132.11731626945357,2029.8682320638632,0.4973475259225585
4.485898897839552,290.8018549633355,0.7599439690195067,87.0719458980448,135.6521154307486,2030.1876586692147,0.4718231610551397
4.66045363568152,292.359504542115,0.7491572476817435,87.02014611710995,133.05060067962464,2030.1328719293235,0.48437500524091287
4.554010653949647,291.58147299771764,0.7562175748231238,87.1249653536459,133.38153841744509,2029.8309877153968,0.48867036131239
4.512465549625656,292.6576233900992,0.7516445603926977,87.04291998416919,133.46227831900137,2030.2090484572132,0.47993675692043364
4.710185438744013,291.53183450760747,0.7512088668706027,87.103445123321,132.68208433342474,2029.7947826679435,0.4940903492094065
4.596420365054271,292.75531040782727,0.7484880563166932,87.004325773018,132.98069467521748,2030.1606637696564,0.4840951591843133
4.630375304420322,291.11824229205877,0.7573775878218564,87.1629123757328,133.4515501441559,2029.7771576919154,0.4901497309593457
4.612678501991107,292.2682083213006,0.7518162424394773,87.08209336226139,132.9039298744123,2029.9886980630029,0.4880379125195159
4.548896517321812,292.1813329244035,0.7503540754153393,87.08838883287399,132.6318425656882,2029.9180634269396,0.4898866901457789
4.666848292231532,291.9690152569375,0.7535202542039869,87.12119517923087,133.68776437696144,2030.0999146056024,0.4822946273352425
4.741046408030329,293.09882672089134,0.7454227191884267,87.14101004109621,131.9900027178656,2030.116433477629,0.4883062688120398
4.536332115477216,291.39685088385505,0.7554864890691322,87.02186447322582,133.5891475923367,2029.8400104514196,0.4890543459578126
4.711556292431709,292.23584677346867,0.7513968280438654,87.18089691867688,133.0461624070876,2030.045306585695,0.4859428563898443
4.523141881068796,291.9423515269161,0.7522789312987133,86.97986270797007,132.978428491966,2029.9017376704296,0.4897784498292018
4.671779663683422,292.3907519402077,0.7503843597157988,87.12478274131203,132.90902028691548,2029.9781481641203,0.49001723467856123
4.590899127735961,291.6122713737231,0.757520098791989,87.13198367273031,134.6414891202166,2030.1822130020103,0.4745126056767901
4.756179735704331,291.9969446618758,0.7504978765546537,87.1224580594569,132.6574431875136,2029.8845208187322,0.4930845486738002
4.766971085647898,292.4504170164926,0.7469051193496671,87.19631674441315,131.56924979322582,2029.7261318338408,0.5019573704406523
4.803745694909129,292.4872003117347,0.746197631492963,87.18505507091226,131.53578279303176,2029.7260940031765,0.5030111329434919
4.767956317401217,292.21187563679536,0.7477778065795935,87.12653912463456,132.14333997585953,2029.817710890314,0.49765908496738687
4.786742054556497,293.69623012010055,0.7389159922177053,87.02175508579826,129.91912940832623,2029.8428569046623,0.50484300460534
4.665428175965133,294.063842228647,0.7384345101904528,86.94523916742688,130.1125500521014,2029.9960944082163,0.49798670940749123
4.519695731858232,290.81076660463003,0.7614638685823636,87.16231582733715,135.01733344522316,2029.9264596117143,0.48063002730008864
4.6869957694319435,292.47342364940863,0.7475402678092766,87.01426993132434,132.1232035231758,2029.9690017097028,0.4914400748972353
4.650550591301304,292.21769889008357,0.7491468974709543,87.07664748562686,133.5963912946271,2030.1849441359839,0.4822534403472003
4.554463139916105,291.6231188149732,0.7550438646203681,87.04422372292807,132.67946337386985,2029.7281267188814,0.4932801598383849
4.664657446908092,292.42104582516,0.7502015787401927,87.03282559951903,132.9116503214408,2030.0958959758407,0.4844186765518297
4.5783012355894455,291.6293117356086,0.7541284563153003,87.11914901893945,133.48686443358335,2029.9094079210504,0.4879193578156192
4.706685906332701,291.98811578124497,0.7522692993967643,87.08304237580818,132.6875711340328,2029.8547816557948,0.49337765349924706
4.730050963797448,291.60159557508433,0.7533958703387816,87.3638507356671,133.40495276867296,2029.8003106982117,0.4963877167739009
4.451141825130256,291.5106946276051,0.756680005651903,87.1071440880741,135.41061799582315,2030.3673696724097,0.46667438991749743
4.488863715392147,290.8675999598112,0.7599443981409878,87.09591344713095,135.97173266260498,2030.2667496141667,0.468205800676856
4.501059195316023,291.90259875412113,0.7542455682920373,87.0426525634622,133.70454768271512,2030.061864582172,0.4831711030251001
4.712698818076324,292.00624824483646,0.7515386909559574,87.11347236703018,133.07453718697147,2029.9668237063402,0.48696145444683003
4.67144500786241,292.0518082677586,0.7524666344044274,87.04190237270946,133.24644117268755,2030.071443258558,0.4837816737512352
4.4563801316567,290.7467728423847,0.7611316940967212,87.22865135946698,136.17293206456876,2030.2264605508383,0.4714947617957089
4.749810731100812,291.1589467919342,0.7560891604156252,86.97452470909842,133.68830933505376,2029.8230625339575,0.4878224909747747
4.579282494714572,291.9666819725728,0.7547199894781945,87.22800942065594,134.230322662972,2030.1861253670716,0.47732867244397614
4.607324429431995,291.64283602726124,0.7525526279577966,86.92561234634245,133.07138214515774,2029.867062390084,0.49034772699450463
4.660270349935284,293.41832477211574,0.7479494213549728,87.17213416441578,132.34850095326686,2030.2016638224284,0.48465287138689483
4.57835979006577,291.8637365599673,0.758102331874516,87.07272049207245,135.00717313021656,2030.2825729240617,0.4700083088627795
4.630659863759551,291.59910515009585,0.7510748353536536,87.09768026331754,132.37106758314093,2029.6730347239213,0.4991343321426991
4.64001966906125,292.77334929265055,0.7506329385875491,87.01702458633176,132.72700310626055,2030.1544491476886,0.48184519535442993
4.5487586076575495,291.2157362569681,0.7560603346778371,87.16892943154022,134.3325382903966,2029.9518020834373,0.48500367268774114
4.756463014068717,293.10365072792996,0.7457966651383992,87.00738614165735,131.24174416922463,2029.935755625542,0.4944873838061244
4.43607490666858,291.0092124536877,0.760490366210939,87.1018943567504,135.90340341775482,2030.255186082514,0.46989487997652857
4.593613519301304,292.33877268655544,0.7510305018947269,87.13869836827867,132.56951934558074,2029.9125435992437,0.49330382261396616
4.580220849669457,292.5167908852532,0.7501922941192667,87.14276137181292,132.18414684757175,2029.8587850293113,0.4956987335080219
4.61226322028441,291.2535311159988,0.7587313987502244,87.1550474117432,134.1525244756907,2029.9237596745897,0.4826263021587671
4.757250677891975,292.5667583122435,0.748805057962265,87.10754154734663,132.28026689968195,2029.9770959496595,0.49076333827951496
4.508883270162373,291.62935439012136,0.7552579404356768,87.04521800747833,133.981065570871,2030.0061237865284,0.48293512654620274
4.615510604777228,292.9610455034127,0.7483593499716193,87.19037279095362,131.88808772618515,2029.8667701882441,0.4975626937722649
4.5661706364106385,290.5660056780469,0.7631694357664025,87.08654639438942,135.34619265300412,2029.9809986711393,0.47517141004740565
4.376334687296539,290.42563806281754,0.7639134118855463,87.14333595637534,136.29429528337027,2030.159479710823,0.46899518241945526
4.5812783707142986,292.08146526162915,0.7532557463651466,87.12337273257698,133.2152559498052,2029.9684791854047,0.48637412008891345
4.57671223392953,291.9801406717008,0.754659874483263,87.01809374714932,133.39578057073663,2030.0115614135252,0.48262592397359244
4.6267559860155725,291.83762126429497,0.7523398673949798,87.15518767850702,133.12268658128417,2029.8831309473885,0.49213350284647656
4.5606646548156515,292.058599713609,0.753178977462334,87.03958552188064,133.48572843653335,2030.077262376969,0.4817039528975669
4.7339825336868415,292.28844699446046,0.7504513585845035,87.07227441210341,132.3813642929748,2029.9229253380781,0.49055777837633624
4.680116215570899,291.8639061510076,0.753239653497674,87.09274075720714,132.98929683394138,2029.8630278089604,0.491734674913137
4.576909122185513,291.4527447089049,0.7576033141541694,87.1220732254215,134.70353357119905,2030.0946418025796,0.47855632951987676
4.784134152893894,293.1988416079766,0.7460330047171776,87.06158546702792,131.91099201309683,2030.0502885099095,0.4917997842898251
4.417343559689948,291.45677170999716,0.7547406914244117,87.00882809010218,134.14919605944633,2030.097279081232,0.47818376534738616
4.659942378354237,291.5255020998155,0.7517123239638619,87.13088353838882,133.53485456323787,2029.956372221002,0.48860101242125725
4.686527695921227,291.88738107017974,0.7535697810846081,87.2054926891597,134.2606117736616,2030.1764485905996,0.47883139876969927
4.561565226966595,291.8972818913532,0.7523511776391467,87.0228338899217,132.25747538645894,2029.712929096883,0.4982245524796886
4.791719412744153,292.5337736981727,0.7484436766274315,87.13000126822173,132.44137650099233,2030.0405661609052,0.48835274431336334
4.6019561913022,292.85242924644086,0.7504977766765906,87.09760291190861,132.69742428814058,2030.0724784972874,0.48599541336865004
4.674134587401309,291.3908747566917,0.7555870328531117,87.12036958821376,134.1093137963204,2030.0296702405471,0.4821897338326845
4.586418102010239,292.7331490195323,0.7478123551837335,87.0641010472681,132.12256548905393,2029.9340400186456,0.49318347686809366
4.509991216357119,292.7165229036842,0.7481374568279842,87.05202361995264,132.2002780517724,2029.9396584573626,0.4929388327136089
4.725316991376583,291.94093581264946,0.7508098982204824,87.04051181225454,132.69137937921658,2029.9075199004399,0.49104966532566996
4.543076867362875,291.4225954111309,0.7555216594400987,86.99323848376211,133.95965163646335,2030.0026034779412,0.48030586211622134
4.719130663323424,292.60906881568985,0.7484010461840341,87.18210581238148,132.21330854065596,2029.9187789989594,0.49596530864711813
4.693858538513754,292.0393205523535,0.7502548746624185,87.1369949367167,132.4879861268159,2029.8343477758185,0.4956288582312643
4.478303191264643,291.1688865917113,0.7604129504994733,87.01945975529247,135.50589699549298,2030.2350237662542,0.46955460890628586
4.5841524243382,292.274649106758,0.749959800390683,87.06325967388722,132.761296407553,2030.0171588509058,0.48747859453505715
4.582974402181912,292.46323635447953,0.7486577932821912,87.06390387599087,132.9091746821201,2030.1174658960124,0.4851344972974628
4.486820242117906,291.95171636062713,0.7514698976964876,87.07537693985164,133.19488625174415,2029.9502762326538,0.4891138227916832
4.699503651991004,291.89810318868723,0.7551345649201181,87.19228489204255,133.83247515533387,2030.0120531612781,0.4848990085660853
4.624044192919916,292.8054115889273,0.7460910979702465,87.0353448649761,132.30942654816877,2030.0801622231957,0.4888305789692936
4.695164028002633,293.0874611283115,0.7447300170962187,87.00446852283028,131.29724852332203,2029.9028476695769,0.49638339395113706
4.731876711114433,294.74716611953176,0.7346301542839566,87.06880288437875,129.01137030567259,2029.8576994869,0.5093128198473373
4.69405991540994,293.62164743729096,0.7422526798514063,87.05830077128871,130.20046970865747,2029.7869344974254,0.5052225716090704
4.553405909757095,290.5271153585107,0.76158172392281,87.18007501110009,135.40215827015803,2029.9486009519414,0.4801241561247803
4.542875363113249,291.1655300182896,0.759005906055239,87.1217096783163,135.51129380415566,2030.1831418006104,0.47334080819049507
4.777190413380051,292.4149905507973,0.7487831373511082,87.06465476290238,131.48174484493055,2029.7195606730436,0.4997700587529573
4.427150852972384,291.7674926034891,0.7553153988043425,87.09918391807274,134.99892359895452,2030.3080405030798,0.47100540672707947
4.707689320006463,291.85537885261385,0.7534164676928194,87.11180896076296,132.94958831192307,2029.8384180296966,0.49371039315223075
4.4890313044827295,291.5003338626778,0.7583555141804812,87.08553071179232,135.50548903105442,2030.379089982367,0.46453511175363227
4.771866382022919,292.50699137085724,0.7472437490870131,87.09921892445058,130.85024476295087,2029.5732873451113,0.5078509436422399
4.769084118782057,292.2437689963347,0.7474529682689453,87.01627345800466,131.4665975577038,2029.7687346797095,0.4976744866156207
4.720596124325675,291.7230697560306,0.7535255912384451,87.06983663645346,133.50827145981668,2029.988672253833,0.48615779803202464
4.692017735570216,291.98126112337695,0.7517875559392675,87.05213969211252,132.83672470498303,2029.9076597327141,0.4902601856567327
4.621797316141086,291.6191764565211,0.7541553591264495,87.08490937417046,133.531296876248,2029.9431245383594,0.48712036466689995
4.622589316267856,291.7337648461268,0.7543675960251269,86.97820643651883,133.9502445245976,2030.1296673895501,0.4790114656925362
4.606219274007893,292.25980008479405,0.7498100710301062,87.06889678765988,133.2681215156638,2030.0814333291564,0.4872721565635251
4.608188719679372,291.48515203291623,0.7517601608912516,87.18208548144577,133.3214377095599,2029.8304295377166,0.49548020619630817
4.607794272239961,291.1897518549079,0.7598686673693427,87.04742966269275,134.4208095998982,2029.9932317153953,0.4777152952650416
4.690373766198181,291.852115340085,0.7529838914408346,87.05676798813556,132.64995975083843,2029.8112868780797,0.4926035301441107
4.585099256293837,292.27331458815155,0.7502313284416987,87.11287067189721,133.10482899365886,2030.0754312120393,0.4846583233996669
4.671965056228964,291.71022355335367,0.7561048316507503,87.14022911275845,133.5110437034994,2029.8665976365435,0.48936917444510797
4.528964722241342,291.2230462561615,0.754879627608588,87.07305334238487,134.4104280084369,2030.0804850462232,0.478916838873212
4.651990995330635,291.14741955568513,0.7606766474057297,87.05860521932422,134.24289134508274,2029.9138943898165,0.48077559523306773
4.605850495779014,291.9816211861823,0.7556826081118915,87.06490412369631,132.74445976828056,2029.8967657755152,0.48538498115251877
4.608955934381028,292.1571516342693,0.753706083264478,87.04405228582124,132.2174209597362,2029.820494880734,0.4904544539569369
4.771229514738382,292.0412856663337,0.7480990995243404,86.99945965297036,132.32709913368006,2029.8849399039555,0.49507889913719827
4.833988989045724,292.32094223405943,0.747578327450348,87.12938514966321,132.1094972952327,2029.8499265014382,0.49849874138250017
4.650016406533821,292.2199259960719,0.750451403550263,86.99585024398966,133.26271954457036,2030.0838416318322,0.4845178076391587
4.622527641922101,291.8165532315398,0.7532748503596669,87.1522719322152,132.81461685419978,2029.8443108773897,0.49106400217500795
4.573225041246323,292.7476201965182,0.7472675178669685,87.09498266702103,132.12937089133874,2029.962417944833,0.4936680594743593
4.6190383098488095,292.62858449457724,0.7474499030308916,87.04368137814333,132.190713857873,2029.9448467044224,0.4939570725698585
4.677567868110472,292.6601829466169,0.7480202637232056,86.98851718647771,131.77285319492447,2029.8840195576458,0.4935178963824166
4.744312021413389,292.08192106843757,0.7514227374147943,87.2063243334781,132.46107180429797,2029.7751263422597,0.4972407273866496
4.689067025922151,292.1802483465185,0.7531080130870593,87.15089143683043,133.1877446551645,2029.969302165492,0.4868733043717415
4.636305310633523,292.11865362742935,0.7521323939937918,87.16707657950478,132.99639597098852,2029.8934471665266,0.491342126459429
4.676754226458282,293.19452202300783,0.7445287892023584,87.01178526788597,131.27669880795995,2029.9817993833485,0.492828030598702
4.639004403495973,290.7033120028774,0.760008785167018,87.1245698467465,134.47984104692392,2029.866780297428,0.4843620078342082
4.604752405541787,293.2807064691637,0.7452064524912251,87.05381853807116,131.95606980784285,2030.0896684295642,0.48968998417671195
4.468793747975246,290.4128300075282,0.7639499630064887,87.08994051695804,135.6211488553506,2030.0265063262393,0.47417066883040754
4.6838597714003,292.49369276734046,0.7489447047899568,87.10885700578474,133.01464795747478,2030.071950807721,0.48699059111376547
4.562295677077249,291.9315544837625,0.7543985296964988,87.01176931145368,132.71243365989864,2029.8905880235293,0.4871896892216479
4.650440841607471,292.1475540975506,0.750239433016993,87.1459212639388,133.28797694932206,2030.0367819016956,0.4880124240033947
4.55988277252998,291.82607259603276,0.7544376435065995,87.05777908838245,133.06952234451123,2029.9001424861308,0.48781024908919063
4.682720967691468,292.3735780694636,0.7492041113259061,87.11800632321388,133.00628883436713,2030.057446796062,0.4868834582336793
4.646795411048779,293.2528670892219,0.7435406118574559,87.05751945172823,131.69606857386947,2030.0904382118326,0.49024831043342043
4.6542386509441815,292.12020309267274,0.7507441080459122,87.03765824893578,133.34342761413754,2030.1148063322778,0.4833738322073762
4.594475848788724,292.0516188907668,0.7521048629408196,87.13664519728941,133.43607929325623,2030.0216685637502,0.4863534485274853
4.55448473308623,292.14796955358634,0.752725472628197,87.13520942247726,133.2695175563639,2030.0119702013135,0.48600914773182
4.79647622672437,292.6163476284846,0.7454404465582474,87.030565421778,130.87052225210837,2029.729585913578,0.5015780951914405
4.422496699768265,291.0986277608802,0.7618663310536722,87.1520396955432,136.006705474884,2030.231131275433,0.46994036623507535
4.7912928169423505,292.2471328018119,0.7464185873294791,87.12507661872297,131.2492060569864,2029.6535246615483,0.5066445921331955
4.656672577437449,292.17817239126094,0.750415049612355,87.07995078722395,132.85743898190358,2030.0242686996196,0.4873507727008115
4.600594854527507,291.95973990512476,0.7533296290390842,87.00744803912956,133.2624652909067,2029.9656123841396,0.4858038018352795
4.533300416480635,290.8926923860771,0.7603342812872301,87.14137348575014,134.80857427329394,2029.9617103825549,0.47984930833644257
4.584277651351146,292.89672408667263,0.7463083739469406,87.0946609198656,132.54827815647545,2030.1050004038495,0.48925559829845827
4.54031992673433,289.2388267615204,0.7703420690491994,87.14147598142698,136.77530403137092,2029.892076201481,0.4712712506889132
4.641529205616833,290.8233151994921,0.7600119738755929,87.02504750111508,134.89505178187702,2030.0528241498746,0.4744524568476752
4.671759744237474,290.52053270583974,0.7610711749079013,87.15405790829783,135.33908195326916,2030.062062026549,0.47258941838514723
4.649730169164485,293.1756904952483,0.7445446575453343,87.09099205707048,131.03843536289494,2029.8308717306313,0.5013725756192757
4.782777661761846,293.2353804104238,0.743127840549225,87.14216259818275,130.20229178904444,2029.6158153084716,0.5112184729304509
4.450463189050607,290.7988382157363,0.7605437614859674,86.9795966511171,136.34931215767315,2030.4099809188408,0.460556733875962
4.4978061163534155,291.96036261134196,0.7528430650146504,86.9274992408548,134.50026378498592,2030.392402549862,0.46800220330759246
4.745372560514876,291.5329661790826,0.7512897320820532,87.20840898513174,132.91340710198642,2029.7469223968615,0.49919090628081164
4.5086335939438165,292.13692307205747,0.754612638799094,87.0466863447909,133.9622199385632,2030.1994795861497,0.4760959570983071
4.777954747412023,291.94984364617994,0.7510492789745334,87.1456002493851,132.68993776789014,2029.8426317034618,0.4938493018641701
4.77970807179613,292.49434827797575,0.7486427913275852,87.09697287805845,131.82465407886338,2029.8280295431093,0.4974071160968897
4.714574586719308,291.9889350501945,0.7533659909124444,87.13630189656337,132.17785835681215,2029.6455873063435,0.500834937701789
4.510510572206569,291.8908067247759,0.7537157729575623,87.0681851616972,134.6396645769608,2030.3316927216658,0.47148408525387553
4.564514087965098,291.8134721150855,0.7533000412504087,87.03678242531709,132.9118155468685,2029.812863102797,0.4927373127361892
4.622631553702447,292.6735844537534,0.7497967951484131,87.0422151315062,133.38312464530725,2030.3098881665837,0.4765212405107216
4.494880567027478,291.9935671875769,0.7561033559144087,87.16192105973624,133.40862961742738,2029.8858018229766,0.489477406136519
4.747777959047446,291.7117177927378,0.7505525986498965,87.02166124539944,133.50256098356488,2030.1455933186853,0.4789408826048599
4.478249197805954,292.4201329223206,0.7535995751573824,87.1635204342941,132.60250986018684,2029.7962105935885,0.4958611108108791
4.5348160752530635,292.63650544991015,0.7520177975032759,87.1262991512431,133.43908612207105,2030.1674879653278,0.4810974053081196
4.570885748042524,293.3488951985113,0.747590286982593,86.93586450922243,131.88952470537947,2030.0756053249338,0.48678421591319665
4.567963579785248,293.34505996111074,0.7479129097542264,86.97802785516058,131.98167695023744,2030.0948311306076,0.4857101748022965
4.632009295289797,291.62546472925817,0.7545812732102318,87.13810694172655,133.3140439920153,2029.8434184297657,0.49041755940034076
4.592700897381245,292.05415564103436,0.752177870538647,87.05180101239092,133.45357609311168,2030.094580252248,0.48252682472198066
4.6027031798835525,291.6357422358954,0.754246838408709,87.1157103646829,132.8918981634716,2029.735956172384,0.4955297741485869
4.6757165693798,292.3077451561507,0.7506544343299323,87.03980978645636,133.26096341869513,2030.188265896931,0.47939403928866
4.515027043157452,289.8403012756833,0.7654690896766946,87.17981240679327,136.44191313836947,2029.9003004540052,0.4796222634314705
4.708337755505069,291.93776822295854,0.752405583232017,87.18457768021774,133.34522008923784,2030.0090715141055,0.4870086038510054
4.507378895970206,291.845230765443,0.7536307185067944,86.97839449140238,133.292225939797,2029.9542398216054,0.4854083091711487
4.712337629293588,291.8531281484794,0.7541092562429342,87.22250362289074,133.7749013159751,2030.0429889002228,0.4846005327571801
4.524062564986754,292.2455336695379,0.7515982491584091,86.98616752319816,133.18898149895966,2030.0817069079653,0.48323022879363664
4.495658435097597,291.65248425957617,0.7557161182333044,86.99129832026267,134.37476057440546,2030.1650809528642,0.47604118304185844
4.763966418832442,292.77947738869034,0.7458538030912558,87.1637708733657,131.76611825111812,2029.9166005905258,0.49598769033700146
4.7344219221529,292.2141002436655,0.7493781024845972,87.09925403209166,131.7729523812285,2029.7625008530802,0.49765407212432217
4.700475113135766,292.32086570027394,0.7494401291776881,87.0317012547164,131.71048824695552,2029.7594017574543,0.4977620486458715
4.63918482417047,291.5101126193164,0.7553098097916977,87.0399293364967,132.7103983120069,2029.7789556038686,0.49019011997605433
4.584146130993662,291.2911314794118,0.7570044098775889,87.10370176484757,133.67528182459085,2029.856419138355,0.4866201765747185
4.792066446518618,292.7388708814024,0.7464989927629789,87.13937919835656,131.89940324315762,2029.9246207633585,0.49657046155116163
4.56900210463393,291.26364736314787,0.7584155293457191,87.0496343471167,135.07069130557116,2030.1891156937006,0.47242873716670913
4.668605320625124,292.3600196806101,0.7482178874494693,87.1468855955346,131.35826561989126,2029.6488043515653,0.5050777511325163
4.682901663108381,291.9455862263116,0.7520002719838151,87.11914567018509,132.06364788135565,2029.6683945906602,0.5009545740812714
4.6160244641497705,292.4047881693607,0.749006178098189,87.05131013263343,132.49569951286614,2030.0002985132978,0.48922245558477234
4.5774681737828535,292.3486926887299,0.7511957350984177,87.06708416358828,133.18606648190521,2030.1260728921484,0.4827446931217707
4.6397337726253935,292.790478964987,0.7494813143225034,87.0990395763882,132.8895423174425,2030.1623229113015,0.48259748782383866
4.599715327863315,292.16350348731135,0.750430228337838,87.09010162320422,132.1802805210253,2029.7945886871173,0.49560496644763297
4.58062019847646,291.7666365587601,0.7548437967694304,87.05315716217329,134.17004958978018,2030.1235174280343,0.4792201707273542
4.8024942191459035,292.4818944657264,0.7495381011323835,87.11118164145876,131.4707041323229,2029.714432672988,0.4993057529317461
5.002741816209932,293.5183418839968,0.741858967115338,87.1084832225875,129.55863699362678,2029.614619503649,0.5121404691923156
4.526120453842068,289.7940312499242,0.7673435291092359,87.03833995542337,136.56934840199477,2030.0395652357772,0.47030440691612846
4.489833668060756,289.4661395700125,0.7707312588388019,87.04714098949623,137.39402651191347,2030.0616278411983,0.4653049855882416
4.614365768854612,291.45141157509636,0.7555135260675218,87.14382771008347,133.4263621792761,2029.7938846897464,0.4903962716331098
4.609748315688538,292.27686880837484,0.7495888460933186,87.01960345705315,132.46773659700264,2029.9051237345602,0.491641930760677
4.585683363878867,291.88203091579953,0.7526082793844084,86.96471672528439,133.62382672284969,2030.1264240596079,0.4800051281987271
4.63412064083624,292.1342453697152,0.7492541863017336,86.95537698617662,132.39916999557215,2029.900410228444,0.4906145065770533
4.491507973852706,291.6337384103197,0.7571840407035288,87.1649997699608,134.50476173468843,2030.101376342522,0.4800241517770667
4.550769351546787,291.81055828338555,0.752642027186677,87.07018087827886,133.85050537053104,2030.0862425960813,0.48114523699591916
4.617795699094775,292.4724349747197,0.7482435926410465,87.11298990503242,132.59416455759967,2030.0482558863991,0.48843489925814965
4.610320000613533,292.06657115610307,0.754324267681221,87.03724584204988,134.7086367066569,2030.3954157040598,0.4698074612899594
4.634051897615016,291.7765417775797,0.7554438942224906,86.99543263138324,134.43941849400966,2030.2737485537848,0.4727740663561925
4.53635872153545,292.31001198212266,0.7498290984440443,87.15219157482858,132.37708740227612,2029.8406432942259,0.49391697002113305
4.678112761118657,291.9371580361547,0.7557928736358527,87.03389143006393,134.35243829934788,2030.2645942242848,0.47376325154584825
4.595030328840796,292.205257045787,0.7524176810290395,86.95870294172573,133.72334611193918,2030.18557840743,0.4794105902214082
4.725055751049744,291.3189634965679,0.757522253907898,87.09727837862971,134.52265707455646,2030.0662804304466,0.47924877883572115
4.748026716561428,291.44557320348866,0.7567389782498133,87.13519678054054,133.9212374972123,2029.95141181125,0.485346800428695
4.482789377284652,292.2812054708221,0.7496048623217217,87.01048240071563,133.0600534643656,2030.1306669054388,0.4813373689133456
4.534571416101491,292.43353406024823,0.7503619073740847,87.04177189058764,132.45203190695545,2029.9041479691105,0.4922192437793455
4.6804073685414975,291.7076833970291,0.7542958534051735,87.09249991030414,133.85155449293566,2030.0785879421728,0.4809177298721126
4.55394950124107,291.6469210945584,0.754255990686832,87.14626115810417,133.73002017128584,2029.9521348333274,0.48726554133370803
4.526568769248543,291.27090805987655,0.755634012472977,87.1295839881014,133.81848457071808,2029.8766634513124,0.4888337459682439
4.526568769248543,291.27090805987655,0.755634012472977,87.1295839881014,133.81848457071808,2029.8766634513124,0.4888337459682439
4.596320901868977,291.2647167125819,0.7548868214190091,87.24637177352902,133.7297288236879,2029.8433064161693,0.4909448761467001
4.577872784252191,291.83855675071294,0.7508828477282438,87.20555976708305,132.751051920151,2029.824940821296,0.49404653869602894
4.630898123686721,292.8182506213625,0.7468833220399619,87.19031904592296,131.80903615282156,2029.8403690995465,0.4993450590885887
4.499014243530831,291.3458344726896,0.760610396792075,86.98758900504352,135.63554356648777,2030.392796022507,0.4616489278507445
4.612925279529709,292.20063243035463,0.7529215471079672,87.17333051649985,132.93929987854682,2029.9182212921728,0.48967215903842026
4.597898098742588,292.3064354314207,0.7496175207336907,86.89816018495884,133.05051498477917,2030.1822283146369,0.48074256831940543
4.640623433727626,291.86059070004575,0.7543671627802722,87.24007120992839,133.03485291956414,2029.7757566465084,0.4940781457313376
4.598793241134386,292.41572778267545,0.7503177493801244,87.09559569883046,132.83900647576118,2030.0868416060575,0.4833949829649341
4.672925541558135,291.830387014356,0.7531037490444342,87.00806230716297,133.52719084421102,2029.9934481072435,0.48472289435408356
4.760820130309113,292.39566021903767,0.7491337778671306,86.95831476675689,132.44071197803197,2029.9728957615011,0.4887760052898995
4.423329796193069,291.2704393286328,0.7571928841736896,87.18381844197764,134.44136372318525,2030.0201057994775,0.48168105525471255
4.465474526885786,291.8382021732164,0.7531584629346599,87.11270597384963,133.39219311487548,2029.974986722474,0.4873226666156366
4.788703270620193,292.54791571291435,0.7496721266308445,87.04026242760189,132.47437558723124,2029.991592550493,0.4886133179092607
4.7970292833344175,292.739044787638,0.7472033643930869,87.04969219623602,132.02159296404218,2029.947904184621,0.49301233269674244
4.720482090696505,292.89672438386145,0.7470743906751725,87.02563885662641,132.27015449807564,2030.0355004600542,0.49115152874188284
4.655778476330576,291.80504816953,0.7527988915472307,87.0552911523674,132.8957244317949,2029.9311882238776,0.48710985473084994
4.5848099156224515,291.99142715019724,0.7518969342781948,87.13255889545867,132.97449536304384,2029.9143274632784,0.48917076174771634
4.567006835390925,291.1283070829443,0.7573298572795858,86.9874255747097,133.69173436249994,2029.9075225338927,0.48362273338002326
4.706584175234346,291.6959600286927,0.7543432963539647,87.14789356899644,133.00316564485158,2029.7819785537429,0.49391230896273586
4.569597643042063,291.70096519509275,0.7539722709874934,86.96724844856497,133.8031917742767,2030.0809620381492,0.4789054097521244
4.791564722943516,294.321022006208,0.7362882838979707,87.20241094455315,129.83255918554158,2029.949335983423,0.5046784222328387
